RTI Connext DDS Research License issued to City University of London (CULONDON02-UP) ... For non-production use only.
Expires on 01-nov-2022 See www.rti.com for more information.

Intervals One-way Latency for 100 Bytes:
Length (Bytes), Latency (us), Ave (us), Std (us), Min (us), Max (us)
           100,         1632,     2292,   3982.3,      140,    34439
           100,         1612,     2286,   3964.4,      140,    34439
           100,          567,     2270,   3949.6,      140,    34439
           100,         1487,     2263,   3932.3,      140,    34439
           100,          770,     2249,   3917.0,      140,    34439
           100,          733,     2236,   3902.1,      140,    34439
           100,          336,     2219,   3888.9,      140,    34439
           100,         1041,     2209,   3873.4,      140,    34439
           100,          796,     2197,   3858.7,      140,    34439
           100,         1488,     2190,   3842.6,      140,    34439
           100,         2491,     2193,   3826.2,      140,    34439
           100,          478,     2178,   3813.2,      140,    34439
           100,         1419,     2172,   3797.8,      140,    34439
           100,         2354,     2174,   3782.0,      140,    34439
           100,          495,     2160,   3769.4,      140,    34439
           100,          529,     2146,   3756.8,      140,    34439
           100,         2202,     2147,   3741.5,      140,    34439
           100,         1118,     2138,   3727.5,      140,    34439
           100,          389,     2124,   3715.9,      140,    34439
           100,         1547,     2120,   3701.4,      140,    34439
           100,          862,     2110,   3688.5,      140,    34439
           100,         1314,     2104,   3674.7,      140,    34439
           100,         6055,     2134,   3676.8,      140,    34439
           100,          454,     2121,   3665.6,      140,    34439
           100,         1308,     2115,   3652.3,      140,    34439
           100,         4204,     2131,   3642.9,      140,    34439
           100,          975,     2122,   3630.6,      140,    34439
           100,         1191,     2115,   3617.9,      140,    34439
           100,         2013,     2115,   3604.5,      140,    34439
           100,          677,     2104,   3593.3,      140,    34439
           100,          875,     2095,   3581.7,      140,    34439
           100,         3287,     2104,   3570.1,      140,    34439
           100,          510,     2092,   3559.8,      140,    34439
           100,          575,     2081,   3549.4,      140,    34439
           100,         2387,     2084,   3536.8,      140,    34439
           100,          226,     2071,   3527.8,      140,    34439
           100,          508,     2060,   3517.8,      140,    34439
           100,         1856,     2058,   3505.7,      140,    34439
           100,          680,     2049,   3495.4,      140,    34439
           100,          924,     2041,   3484.7,      140,    34439
           100,        11590,     2106,   3560.4,      140,    34439
           100,         1665,     2103,   3548.5,      140,    34439
           100,          735,     2094,   3538.3,      140,    34439
           100,         3193,     2101,   3527.7,      140,    34439
           100,          273,     2089,   3519.1,      140,    34439
           100,         1492,     2085,   3507.8,      140,    34439
           100,         9254,     2132,   3543.7,      140,    34439
           100,          289,     2120,   3535.3,      140,    34439
           100,         1673,     2117,   3524.1,      140,    34439
           100,        39016,     2354,   4583.8,      140,    39016
           100,          978,     2345,   4570.5,      140,    39016
           100,          963,     2336,   4557.3,      140,    39016
           100,          365,     2324,   4545.6,      140,    39016
           100,          777,     2314,   4533.1,      140,    39016
           100,          568,     2303,   4521.0,      140,    39016
           100,         2462,     2304,   4507.1,      140,    39016
           100,          781,     2295,   4494.8,      140,    39016
           100,          915,     2286,   4482.4,      140,    39016
           100,         2520,     2288,   4468.8,      140,    39016
           100,          365,     2276,   4457.8,      140,    39016
           100,          782,     2267,   4445.9,      140,    39016
           100,         2413,     2268,   4432.7,      140,    39016
           100,          615,     2258,   4421.4,      140,    39016
           100,         1162,     2252,   4409.2,      140,    39016
           100,         1814,     2249,   4396.4,      140,    39016
           100,         1253,     2244,   4384.2,      140,    39016
           100,          374,     2233,   4373.8,      140,    39016
           100,         5373,     2251,   4367.7,      140,    39016
           100,         1197,     2245,   4355.9,      140,    39016
           100,         1360,     2240,   4344.1,      140,    39016
           100,         1995,     2238,   4331.8,      140,    39016
           100,         1074,     2232,   4320.5,      140,    39016
           100,          706,     2223,   4309.9,      140,    39016
           100,         3109,     2228,   4298.4,      140,    39016
           100,         1084,     2222,   4287.4,      140,    39016
           100,         1511,     2218,   4275.9,      140,    39016
           100,         4083,     2228,   4266.4,      140,    39016
           100,          675,     2220,   4256.3,      140,    39016
           100,          234,     2209,   4247.3,      140,    39016
           100,         8090,     2241,   4257.7,      140,    39016
           100,          716,     2233,   4247.7,      140,    39016
           100,          907,     2225,   4237.5,      140,    39016
           100,         2504,     2227,   4226.3,      140,    39016
           100,          515,     2218,   4217.0,      140,    39016
           100,          925,     2211,   4207.0,      140,    39016
           100,         2540,     2213,   4196.1,      140,    39016
           100,         1593,     2210,   4185.4,      140,    39016
           100,         1224,     2205,   4175.2,      140,    39016
           100,         1899,     2203,   4164.6,      140,    39016
           100,         1005,     2197,   4154.8,      140,    39016
           100,          787,     2190,   4145.5,      140,    39016
           100,         3747,     2198,   4136.5,      140,    39016
           100,          759,     2190,   4127.3,      140,    39016
           100,         1504,     2187,   4117.3,      140,    39016
           100,          893,     2181,   4108.0,      140,    39016
           100,          556,     2172,   4099.4,      140,    39016
           100,         1740,     2170,   4089.4,      140,    39016
           100,         2934,     2174,   4079.7,      140,    39016
           100,          764,     2167,   4071.0,      140,    39016
           100,          244,     2158,   4063.3,      140,    39016
           100,         1693,     2156,   4053.6,      140,    39016
           100,          951,     2150,   4044.7,      140,    39016
           100,         2835,     2153,   4035.3,      140,    39016
           100,         6411,     2173,   4036.3,      140,    39016
           100,         1016,     2168,   4027.5,      140,    39016
           100,         1644,     2165,   4018.1,      140,    39016
           100,         1270,     2161,   4009.2,      140,    39016
           100,         1582,     2159,   4000.0,      140,    39016
           100,         2239,     2159,   3990.7,      140,    39016
           100,         9149,     2191,   4009.6,      140,    39016
           100,          352,     2183,   4002.3,      140,    39016
           100,         2302,     2183,   3993.1,      140,    39016
           100,         1260,     2179,   3984.5,      140,    39016
           100,         1220,     2175,   3975.9,      140,    39016
           100,         1363,     2171,   3967.3,      140,    39016
           100,         1552,     2168,   3958.6,      140,    39016
           100,          763,     2162,   3950.8,      140,    39016
           100,          336,     2154,   3943.9,      140,    39016
           100,        34888,     2299,   4497.3,      140,    39016
           100,          846,     2293,   4488.4,      140,    39016
           100,          499,     2285,   4480.1,      140,    39016
           100,         8463,     2312,   4488.9,      140,    39016
           100,          938,     2306,   4480.0,      140,    39016
           100,         1007,     2300,   4471.0,      140,    39016
           100,         1374,     2296,   4461.8,      140,    39016
           100,          229,     2288,   4454.2,      140,    39016
           100,          311,     2279,   4446.5,      140,    39016
           100,         3462,     2284,   4437.7,      140,    39016
           100,          314,     2276,   4430.1,      140,    39016
           100,         1508,     2272,   4420.9,      140,    39016
           100,         5764,     2287,   4417.4,      140,    39016
           100,         1025,     2282,   4408.9,      140,    39016
           100,          580,     2275,   4401.0,      140,    39016
           100,         4418,     2284,   4394.0,      140,    39016
           100,          828,     2278,   4385.9,      140,    39016
           100,          828,     2272,   4377.8,      140,    39016
           100,         4298,     2280,   4370.7,      140,    39016
           100,         1395,     2276,   4362.1,      140,    39016
           100,         2100,     2276,   4353.2,      140,    39016
           100,        13152,     2320,   4399.1,      140,    39016
           100,         1124,     2315,   4390.9,      140,    39016
           100,          375,     2307,   4383.7,      140,    39016
           100,         7719,     2329,   4388.3,      140,    39016
           100,         1257,     2325,   4380.0,      140,    39016
           100,         2130,     2324,   4371.3,      140,    39016
           100,         7940,     2346,   4376.9,      140,    39016
           100,         1173,     2342,   4368.9,      140,    39016
           100,         2173,     2341,   4360.3,      140,    39016
           100,         5744,     2354,   4356.9,      140,    39016
           100,          525,     2347,   4349.9,      140,    39016
           100,         3110,     2350,   4341.7,      140,    39016
           100,          702,     2344,   4334.4,      140,    39016
           100,         1230,     2339,   4326.6,      140,    39016
           100,          841,     2334,   4319.3,      140,    39016
           100,         2140,     2333,   4311.0,      140,    39016
           100,         1113,     2328,   4303.4,      140,    39016
           100,         1220,     2324,   4295.8,      140,    39016
           100,         3196,     2327,   4288.0,      140,    39016
           100,         1049,     2322,   4280.6,      140,    39016
           100,         1582,     2320,   4272.8,      140,    39016
           100,         2291,     2320,   4264.8,      140,    39016
           100,          674,     2313,   4258.0,      140,    39016
           100,          276,     2306,   4251.9,      140,    39016
           100,         3051,     2309,   4244.3,      140,    39016
           100,          578,     2302,   4237.7,      140,    39016
           100,         1791,     2300,   4230.0,      140,    39016
           100,         2360,     2301,   4222.3,      140,    39016
           100,          501,     2294,   4216.0,      140,    39016
           100,          701,     2288,   4209.4,      140,    39016
           100,         1063,     2284,   4202.4,      140,    39016
           100,          331,     2277,   4196.4,      140,    39016
           100,         4645,     2285,   4191.3,      140,    39016
           100,         4269,     2292,   4185.4,      140,    39016
           100,          368,     2285,   4179.5,      140,    39016
           100,         1846,     2284,   4172.2,      140,    39016
           100,          578,     2278,   4166.0,      140,    39016
           100,          947,     2273,   4159.4,      140,    39016
           100,         1977,     2272,   4152.1,      140,    39016
           100,        34279,     2384,   4556.5,      140,    39016
           100,          481,     2378,   4549.9,      140,    39016
           100,         1321,     2374,   4542.4,      140,    39016
           100,          996,     2369,   4535.2,      140,    39016
           100,          932,     2364,   4528.1,      140,    39016
           100,         1369,     2361,   4520.7,      140,    39016
           100,         5226,     2371,   4516.0,      140,    39016
           100,          326,     2364,   4509.9,      140,    39016
           100,         2747,     2365,   4502.2,      140,    39016
           100,         1671,     2363,   4494.8,      140,    39016
           100,          487,     2356,   4488.5,      140,    39016
           100,         1482,     2353,   4481.2,      140,    39016
           100,         3806,     2358,   4474.4,      140,    39016
           100,          728,     2353,   4467.9,      140,    39016
           100,         1530,     2350,   4460.6,      140,    39016
           100,        11589,     2381,   4484.9,      140,    39016
           100,          491,     2375,   4478.8,      140,    39016
           100,         1256,     2371,   4471.8,      140,    39016
           100,          423,     2364,   4465.9,      140,    39016
           100,          395,     2358,   4459.9,      140,    39016
           100,          915,     2353,   4453.4,      140,    39016
           100,         2363,     2353,   4446.1,      140,    39016
           100,          393,     2347,   4440.2,      140,    39016
           100,         2987,     2349,   4433.2,      140,    39016
           100,         2108,     2348,   4426.0,      140,    39016
           100,          505,     2342,   4420.1,      140,    39016
           100,          301,     2336,   4414.5,      140,    39016
           100,          614,     2330,   4408.5,      140,    39016
           100,          705,     2325,   4402.4,      140,    39016
           100,          686,     2320,   4396.4,      140,    39016
           100,         1722,     2318,   4389.5,      140,    39016
           100,          467,     2312,   4383.8,      140,    39016
           100,         3028,     2314,   4377.1,      140,    39016
           100,        11783,     2344,   4402.2,      140,    39016
           100,          667,     2339,   4396.3,      140,    39016
           100,         1391,     2336,   4389.8,      140,    39016
           100,         4966,     2344,   4385.4,      140,    39016
           100,         1445,     2341,   4378.8,      140,    39016
           100,         2720,     2342,   4372.1,      140,    39016
           100,         2305,     2342,   4365.3,      140,    39016
           100,          169,     2336,   4360.3,      140,    39016
           100,         1053,     2332,   4354.2,      140,    39016
           100,        15081,     2371,   4404.1,      140,    39016
           100,          669,     2365,   4398.4,      140,    39016
           100,         2072,     2365,   4391.8,      140,    39016
           100,         5837,     2375,   4389.2,      140,    39016
           100,          360,     2369,   4384.0,      140,    39016
           100,         1786,     2367,   4377.5,      140,    39016
           100,         1955,     2366,   4371.0,      140,    39016
           100,          504,     2360,   4365.6,      140,    39016
           100,          952,     2356,   4359.8,      140,    39016
           100,         3488,     2360,   4353.7,      140,    39016
           100,         1084,     2356,   4347.8,      140,    39016
           100,          959,     2352,   4342.1,      140,    39016
           100,         1856,     2350,   4335.7,      140,    39016
           100,          420,     2344,   4330.6,      140,    39016
           100,         3057,     2347,   4324.4,      140,    39016
           100,         9337,     2367,   4334.6,      140,    39016
           100,          424,     2361,   4329.5,      140,    39016
           100,          676,     2356,   4324.2,      140,    39016
           100,         2564,     2357,   4317.9,      140,    39016
           100,          949,     2353,   4312.3,      140,    39016
           100,         3250,     2356,   4306.4,      140,    39016
           100,         2074,     2355,   4300.2,      140,    39016
           100,         1900,     2353,   4294.1,      140,    39016
           100,         3973,     2358,   4288.8,      140,    39016
           100,         1399,     2355,   4283.0,      140,    39016
           100,          296,     2350,   4278.3,      140,    39016
           100,         1292,     2347,   4272.7,      140,    39016
           100,          612,     2342,   4267.6,      140,    39016
           100,          333,     2336,   4262.9,      140,    39016
           100,         5950,     2346,   4261.2,      140,    39016
           100,         1621,     2344,   4255.4,      140,    39016
           100,         1583,     2342,   4249.7,      140,    39016
           100,         1411,     2339,   4244.0,      140,    39016
           100,        15255,     2375,   4292.3,      140,    39016
           100,          333,     2370,   4287.7,      140,    39016
           100,         2701,     2370,   4281.8,      140,    39016
           100,         4684,     2377,   4277.6,      140,    39016
           100,         1108,     2373,   4272.3,      140,    39016
           100,         3936,     2378,   4267.2,      140,    39016
           100,         3842,     2382,   4262.0,      140,    39016
           100,          611,     2377,   4257.2,      140,    39016
           100,          641,     2372,   4252.4,      140,    39016
           100,         5889,     2382,   4250.6,      140,    39016
           100,          482,     2377,   4246.0,      140,    39016
           100,         1033,     2373,   4240.8,      140,    39016
           100,         1177,     2370,   4235.6,      140,    39016
           100,          649,     2365,   4230.8,      140,    39016
           100,          387,     2360,   4226.4,      140,    39016
           100,         8276,     2376,   4231.8,      140,    39016
           100,          660,     2371,   4227.1,      140,    39016
           100,          876,     2367,   4222.1,      140,    39016
           100,         4592,     2373,   4218.1,      140,    39016
           100,          899,     2369,   4213.2,      140,    39016
           100,         1771,     2367,   4207.8,      140,    39016
           100,         1798,     2366,   4202.4,      140,    39016
           100,          881,     2362,   4197.5,      140,    39016
           100,         1379,     2360,   4192.4,      140,    39016
           100,          644,     2355,   4187.8,      140,    39016
           100,         1401,     2353,   4182.6,      140,    39016
           100,          600,     2348,   4178.2,      140,    39016
           100,         2071,     2347,   4172.8,      140,    39016
           100,          882,     2344,   4168.1,      140,    39016
           100,          900,     2340,   4163.4,      140,    39016
           100,         2878,     2341,   4158.1,      140,    39016
           100,          713,     2337,   4153.6,      140,    39016
           100,          423,     2332,   4149.4,      140,    39016
           100,          853,     2328,   4144.8,      140,    39016
           100,         1244,     2326,   4139.9,      140,    39016
           100,          777,     2322,   4135.4,      140,    39016
           100,         2411,     2322,   4130.2,      140,    39016
           100,          318,     2317,   4126.2,      140,    39016
           100,         1253,     2314,   4121.3,      140,    39016
           100,        36955,     2401,   4465.7,      140,    39016
           100,          549,     2396,   4461.1,      140,    39016
           100,         1439,     2394,   4455.8,      140,    39016
           100,         1538,     2392,   4450.5,      140,    39016
           100,          375,     2387,   4446.1,      140,    39016
           100,          764,     2383,   4441.3,      140,    39016
           100,          642,     2379,   4436.7,      140,    39016
           100,          763,     2375,   4431.9,      140,    39016
           100,         1408,     2372,   4426.7,      140,    39016
           100,         3541,     2375,   4421.7,      140,    39016
           100,          828,     2371,   4416.9,      140,    39016
           100,          732,     2367,   4412.3,      140,    39016
           100,         3937,     2371,   4407.6,      140,    39016
           100,          714,     2367,   4403.0,      140,    39016
           100,         1042,     2364,   4398.1,      140,    39016
           100,          709,     2360,   4393.6,      140,    39016
           100,          193,     2355,   4389.6,      140,    39016
           100,          715,     2351,   4385.0,      140,    39016
           100,         5325,     2358,   4382.2,      140,    39016
           100,          809,     2354,   4377.6,      140,    39016
           100,          623,     2350,   4373.2,      140,    39016
           100,         6441,     2360,   4372.5,      140,    39016
           100,          510,     2355,   4368.2,      140,    39016
           100,         1480,     2353,   4363.3,      140,    39016
           100,          899,     2350,   4358.7,      140,    39016
           100,          665,     2346,   4354.3,      140,    39016
           100,          370,     2341,   4350.2,      140,    39016
           100,         1950,     2340,   4345.2,      140,    39016
           100,         4781,     2346,   4341.7,      140,    39016
           100,          640,     2342,   4337.4,      140,    39016
           100,         6167,     2351,   4336.2,      140,    39016
           100,          398,     2346,   4332.2,      140,    39016
           100,          399,     2342,   4328.2,      140,    39016
           100,         2572,     2342,   4323.2,      140,    39016
           100,          430,     2338,   4319.2,      140,    39016
           100,          317,     2333,   4315.3,      140,    39016
           100,         1975,     2333,   4310.4,      140,    39016
           100,          365,     2328,   4306.5,      140,    39016
           100,         1018,     2325,   4302.0,      140,    39016
           100,          720,     2321,   4297.7,      140,    39016
           100,          797,     2318,   4293.5,      140,    39016
           100,         1444,     2316,   4288.8,      140,    39016
           100,         5167,     2322,   4286.1,      140,    39016
           100,         1154,     2320,   4281.6,      140,    39016
           100,          562,     2316,   4277.6,      140,    39016
           100,         2566,     2316,   4272.7,      140,    39016
           100,          794,     2313,   4268.6,      140,    39016
           100,         1229,     2310,   4264.1,      140,    39016
           100,        32963,     2379,   4498.8,      140,    39016
           100,          702,     2375,   4494.4,      140,    39016
           100,         1324,     2373,   4489.7,      140,    39016
           100,        34946,     2445,   4739.7,      140,    39016
           100,         1821,     2444,   4734.6,      140,    39016
           100,          661,     2440,   4730.1,      140,    39016
           100,         1931,     2439,   4724.9,      140,    39016
           100,          769,     2435,   4720.4,      140,    39016
           100,         2244,     2435,   4715.2,      140,    39016
           100,         4730,     2440,   4711.2,      140,    39016
           100,          282,     2435,   4707.2,      140,    39016
           100,          317,     2430,   4703.1,      140,    39016
           100,         2582,     2431,   4697.9,      140,    39016
           100,          523,     2427,   4693.7,      140,    39016
           100,         1369,     2424,   4688.8,      140,    39016
           100,         5360,     2431,   4685.7,      140,    39016
           100,         1365,     2428,   4680.9,      140,    39016
           100,         1074,     2426,   4676.3,      140,    39016
           100,         1781,     2424,   4671.4,      140,    39016
           100,          742,     2421,   4667.0,      140,    39016
           100,         1927,     2419,   4662.1,      140,    39016
           100,          925,     2416,   4657.6,      140,    39016
           100,          501,     2412,   4653.5,      140,    39016
           100,         1686,     2411,   4648.6,      140,    39016
           100,         1550,     2409,   4643.9,      140,    39016
           100,          524,     2405,   4639.8,      140,    39016
           100,          564,     2401,   4635.6,      140,    39016
           100,         1554,     2399,   4630.9,      140,    39016
           100,          944,     2396,   4626.5,      140,    39016
           100,          638,     2392,   4622.3,      140,    39016
           100,         1703,     2391,   4617.6,      140,    39016
           100,          785,     2388,   4613.3,      140,    39016
           100,         2006,     2387,   4608.6,      140,    39016
           100,         3800,     2390,   4604.2,      140,    39016
           100,         1433,     2388,   4599.6,      140,    39016
           100,          225,     2383,   4595.9,      140,    39016
           100,         2954,     2384,   4591.2,      140,    39016
           100,          748,     2381,   4587.1,      140,    39016
           100,          527,     2377,   4583.1,      140,    39016
           100,         1310,     2375,   4578.6,      140,    39016
           100,        36997,     2446,   4835.0,      140,    39016
           100,          779,     2443,   4830.6,      140,    39016
           100,         3367,     2445,   4825.9,      140,    39016
           100,         1011,     2442,   4821.4,      140,    39016
           100,         1322,     2439,   4816.7,      140,    39016
           100,         2527,     2440,   4811.8,      140,    39016
           100,          780,     2436,   4807.5,      140,    39016
           100,         2806,     2437,   4802.7,      140,    39016
           100,         5960,     2444,   4800.4,      140,    39016
           100,          740,     2441,   4796.2,      140,    39016
           100,          362,     2436,   4792.3,      140,    39016
           100,         4768,     2441,   4788.6,      140,    39016
           100,          724,     2438,   4784.4,      140,    39016
           100,          749,     2434,   4780.2,      140,    39016
           100,         2191,     2434,   4775.5,      140,    39016
           100,         1023,     2431,   4771.1,      140,    39016
           100,          725,     2428,   4767.0,      140,    39016
           100,         1553,     2426,   4762.4,      140,    39016
           100,          340,     2422,   4758.6,      140,    39016
           100,         1682,     2420,   4754.0,      140,    39016
           100,         1999,     2419,   4749.4,      140,    39016
           100,         1519,     2418,   4744.9,      140,    39016
           100,          765,     2414,   4740.8,      140,    39016
           100,         5882,     2421,   4738.6,      140,    39016
           100,         1987,     2420,   4734.0,      140,    39016
           100,         1750,     2419,   4729.5,      140,    39016
           100,         3953,     2422,   4725.3,      140,    39016
           100,          664,     2419,   4721.4,      140,    39016
           100,          648,     2415,   4717.4,      140,    39016
           100,         1946,     2414,   4712.9,      140,    39016
           100,          305,     2410,   4709.3,      140,    39016
           100,         1464,     2408,   4704.9,      140,    39016
           100,         5141,     2414,   4701.9,      140,    39016
           100,          527,     2410,   4698.1,      140,    39016
           100,         1429,     2408,   4693.8,      140,    39016
           100,         8362,     2420,   4696.5,      140,    39016
           100,          311,     2416,   4692.9,      140,    39016
           100,         1066,     2413,   4688.8,      140,    39016
           100,         1734,     2412,   4684.4,      140,    39016
           100,          689,     2408,   4680.6,      140,    39016
           100,         3438,     2410,   4676.3,      140,    39016
           100,         1076,     2408,   4672.3,      140,    39016
           100,          863,     2405,   4668.3,      140,    39016
           100,         1599,     2403,   4664.1,      140,    39016
           100,         1815,     2402,   4659.7,      140,    39016
           100,          819,     2399,   4655.9,      140,    39016
           100,         1126,     2397,   4651.8,      140,    39016
           100,         2316,     2397,   4647.5,      140,    39016
           100,          287,     2393,   4644.0,      140,    39016
           100,          235,     2389,   4640.6,      140,    39016
           100,          910,     2386,   4636.7,      140,    39016
           100,          475,     2382,   4633.1,      140,    39016
           100,         3050,     2384,   4628.9,      140,    39016
           100,         8933,     2396,   4633.2,      140,    39016
           100,          237,     2392,   4629.9,      140,    39016
           100,         1044,     2389,   4625.9,      140,    39016
           100,        36357,     2452,   4845.7,      140,    39016
           100,          534,     2448,   4841.9,      140,    39016
           100,          883,     2446,   4838.0,      140,    39016
           100,         4102,     2449,   4834.1,      140,    39016
           100,          582,     2445,   4830.3,      140,    39016
           100,         1619,     2444,   4826.0,      140,    39016
           100,         2475,     2444,   4821.6,      140,    39016
           100,          533,     2440,   4817.9,      140,    39016
           100,         1215,     2438,   4813.8,      140,    39016
           100,        11305,     2454,   4824.2,      140,    39016
           100,          816,     2451,   4820.4,      140,    39016
           100,         1196,     2449,   4816.3,      140,    39016
           100,         1455,     2447,   4812.1,      140,    39016
           100,         1188,     2445,   4808.1,      140,    39016
           100,          584,     2441,   4804.4,      140,    39016
           100,         2994,     2442,   4800.2,      140,    39016
           100,          869,     2440,   4796.4,      140,    39016
           100,         1425,     2438,   4792.3,      140,    39016
           100,         4132,     2441,   4788.5,      140,    39016
           100,          461,     2437,   4785.0,      140,    39016
           100,          929,     2435,   4781.2,      140,    39016
           100,         2427,     2435,   4776.9,      140,    39016
           100,          529,     2431,   4773.4,      140,    39016
           100,          986,     2429,   4769.5,      140,    39016
           100,         4281,     2432,   4766.0,      140,    39016
           100,          447,     2428,   4762.5,      140,    39016
           100,         1184,     2426,   4758.6,      140,    39016
           100,         4219,     2429,   4755.0,      140,    39016
           100,          690,     2426,   4751.4,      140,    39016
           100,         1982,     2426,   4747.3,      140,    39016
           100,         1542,     2424,   4743.3,      140,    39016
           100,          796,     2421,   4739.6,      140,    39016
           100,         1933,     2420,   4735.5,      140,    39016
           100,         3372,     2422,   4731.6,      140,    39016
           100,          748,     2419,   4728.0,      140,    39016
           100,          196,     2415,   4724.8,      140,    39016
           100,         1223,     2413,   4721.0,      140,    39016
           100,          792,     2410,   4717.4,      140,    39016
           100,          830,     2408,   4713.8,      140,    39016
           100,         5434,     2413,   4711.4,      140,    39016
           100,         1771,     2412,   4707.4,      140,    39016
           100,          821,     2409,   4703.9,      140,    39016
           100,         1889,     2408,   4699.9,      140,    39016
