RTI Connext DDS Research License issued to City University of London (CULONDON02-UP) ... For non-production use only.
Expires on 01-nov-2022 See www.rti.com for more information.

Intervals One-way Latency for 100 Bytes:
Length (Bytes), Latency (us), Ave (us), Std (us), Min (us), Max (us)
           100,         1663,     1108,    555.5,      552,     1663
           100,          692,      969,    494.0,      552,     1663
           100,          200,      777,    542.2,      200,     1663
           100,          370,      695,    511.5,      200,     1663
           100,          459,      656,    475.2,      200,     1663
           100,          700,      662,    440.2,      200,     1663
           100,         1420,      757,    482.0,      200,     1663
           100,          526,      731,    460.2,      200,     1663
           100,          305,      689,    454.9,      200,     1663
           100,         1446,      758,    485.3,      200,     1663
           100,          479,      734,    471.0,      200,     1663
           100,          425,      711,    460.0,      200,     1663
           100,          875,      722,    445.3,      200,     1663
           100,          879,      733,    431.9,      200,     1663
           100,          369,      710,    427.4,      200,     1663
           100,         5280,      979,   1152.5,      200,     5280
           100,          616,      959,   1123.1,      200,     5280
           100,          146,      916,   1108.1,      146,     5280
           100,          560,      898,   1082.8,      146,     5280
           100,          286,      869,   1064.7,      146,     5280
           100,          245,      841,   1048.3,      146,     5280
           100,          194,      812,   1033.7,      146,     5280
           100,          178,      786,   1019.9,      146,     5280
           100,          129,      760,   1007.5,      129,     5280
           100,          724,      758,    988.0,      129,     5280
           100,          765,      759,    969.5,      129,     5280
           100,          372,      745,    954.7,      129,     5280
           100,          323,      730,    941.3,      129,     5280
           100,          650,      728,    925.6,      129,     5280
           100,         5535,      883,   1245.2,      129,     5535
           100,          280,      864,   1230.1,      129,     5535
           100,          330,      848,   1214.7,      129,     5535
           100,          127,      826,   1202.9,      127,     5535
           100,          685,      822,   1185.9,      127,     5535
           100,          534,      814,   1170.2,      127,     5535
           100,          328,      801,   1157.0,      127,     5535
           100,          491,      793,   1142.8,      127,     5535
           100,          637,      789,   1128.3,      127,     5535
           100,          101,      772,   1119.3,      101,     5535
           100,          379,      762,   1107.2,      101,     5535
           100,          495,      756,   1094.7,      101,     5535
           100,          368,      747,   1083.5,      101,     5535
           100,          502,      741,   1071.7,      101,     5535
           100,         2316,      776,   1084.8,      101,     5535
           100,          383,      768,   1074.5,      101,     5535
           100,         2147,      797,   1081.5,      101,     5535
           100,          440,      790,   1071.4,      101,     5535
           100,          309,      780,   1062.6,      101,     5535
           100,         1939,      803,   1064.3,      101,     5535
           100,          488,      797,   1054.8,      101,     5535
           100,          190,      785,   1047.9,      101,     5535
           100,          291,      776,   1040.1,      101,     5535
           100,          665,      774,   1030.6,      101,     5535
           100,          152,      763,   1024.5,      101,     5535
           100,          319,      755,   1017.0,      101,     5535
           100,         5270,      834,   1169.5,      101,     5535
           100,          282,      824,   1161.6,      101,     5535
           100,         9574,      973,   1613.0,      101,     9574
           100,          616,      967,   1600.2,      101,     9574
           100,          233,      955,   1589.8,      101,     9574
           100,          525,      948,   1577.8,      101,     9574
           100,         1030,      949,   1565.3,      101,     9574
           100,          114,      936,   1556.4,      101,     9574
           100,         9090,     1061,   1841.9,      101,     9574
           100,          454,     1052,   1829.4,      101,     9574
           100,          324,     1041,   1817.8,      101,     9574
           100,         3067,     1071,   1820.8,      101,     9574
           100,          429,     1062,   1809.2,      101,     9574
           100,          248,     1050,   1798.8,      101,     9574
           100,          299,     1040,   1788.3,      101,     9574
           100,          940,     1038,   1775.8,      101,     9574
           100,          319,     1028,   1765.6,      101,     9574
           100,          722,     1024,   1754.0,      101,     9574
           100,          631,     1019,   1742.9,      101,     9574
           100,          155,     1008,   1734.2,      101,     9574
           100,         7669,     1094,   1880.7,      101,     9574
           100,          353,     1085,   1870.5,      101,     9574
           100,          205,     1074,   1861.2,      101,     9574
           100,          291,     1064,   1851.6,      101,     9574
           100,         4419,     1105,   1877.0,      101,     9574
           100,          248,     1095,   1867.9,      101,     9574
           100,          543,     1088,   1857.6,      101,     9574
           100,          703,     1083,   1847.0,      101,     9574
           100,          187,     1073,   1838.6,      101,     9574
           100,         5552,     1125,   1889.9,      101,     9574
           100,         1174,     1126,   1879.0,      101,     9574
           100,          182,     1115,   1871.0,      101,     9574
           100,          762,     1111,   1860.8,      101,     9574
           100,         1222,     1112,   1850.5,      101,     9574
           100,          199,     1102,   1842.8,      101,     9574
           100,          251,     1093,   1834.9,      101,     9574
           100,         6046,     1146,   1895.1,      101,     9574
           100,          246,     1137,   1887.3,      101,     9574
           100,          127,     1126,   1880.1,      101,     9574
           100,         1997,     1135,   1872.4,      101,     9574
           100,          156,     1125,   1865.4,      101,     9574
           100,          498,     1118,   1856.9,      101,     9574
           100,         1036,     1118,   1847.5,      101,     9574
           100,          289,     1109,   1840.1,      101,     9574
           100,          398,     1102,   1832.3,      101,     9574
           100,         1073,     1102,   1823.3,      101,     9574
           100,          148,     1093,   1816.8,      101,     9574
           100,          405,     1086,   1809.3,      101,     9574
           100,          624,     1082,   1801.3,      101,     9574
           100,          224,     1074,   1794.7,      101,     9574
           100,          707,     1070,   1786.6,      101,     9574
           100,         5542,     1112,   1829.2,      101,     9574
           100,          451,     1106,   1821.8,      101,     9574
           100,          661,     1102,   1814.0,      101,     9574
           100,          242,     1094,   1807.7,      101,     9574
           100,          314,     1087,   1801.1,      101,     9574
           100,         4292,     1115,   1818.0,      101,     9574
           100,          360,     1109,   1811.4,      101,     9574
           100,          168,     1100,   1805.6,      101,     9574
           100,         5336,     1137,   1840.0,      101,     9574
           100,          247,     1129,   1833.9,      101,     9574
           100,          181,     1121,   1828.2,      101,     9574
           100,          635,     1117,   1821.1,      101,     9574
           100,          614,     1113,   1814.0,      101,     9574
           100,          269,     1106,   1808.1,      101,     9574
           100,         2130,     1114,   1803.1,      101,     9574
           100,          332,     1108,   1797.1,      101,     9574
           100,          204,     1101,   1791.7,      101,     9574
           100,          369,     1095,   1785.7,      101,     9574
           100,          998,     1094,   1778.6,      101,     9574
           100,          242,     1087,   1773.2,      101,     9574
           100,         6289,     1128,   1824.6,      101,     9574
           100,         3580,     1147,   1830.2,      101,     9574
           100,          143,     1139,   1825.3,      101,     9574
           100,        13000,     1230,   2090.9,      101,    13000
           100,         2527,     1240,   2086.0,      101,    13000
           100,          301,     1233,   2079.7,      101,    13000
           100,          481,     1227,   2073.0,      101,    13000
           100,         3278,     1242,   2072.8,      101,    13000
           100,          209,     1235,   2067.0,      101,    13000
           100,         3959,     1255,   2072.5,      101,    13000
           100,          373,     1248,   2066.3,      101,    13000
           100,          111,     1240,   2061.1,      101,    13000
           100,         2430,     1248,   2056.2,      101,    13000
           100,         5138,     1276,   2074.7,      101,    13000
           100,          267,     1269,   2069.1,      101,    13000
           100,          217,     1262,   2063.7,      101,    13000
           100,         2448,     1270,   2058.9,      101,    13000
           100,          268,     1263,   2053.5,      101,    13000
           100,         8132,     1310,   2123.4,      101,    13000
           100,         7674,     1353,   2179.8,      101,    13000
           100,          298,     1346,   2174.2,      101,    13000
           100,          731,     1342,   2167.5,      101,    13000
           100,         1100,     1340,   2160.3,      101,    13000
           100,          129,     1332,   2155.4,      101,    13000
           100,         3781,     1348,   2157.4,      101,    13000
           100,         8988,     1398,   2236.7,      101,    13000
           100,          140,     1390,   2231.7,      101,    13000
           100,          824,     1387,   2225.0,      101,    13000
           100,          166,     1379,   2220.0,      101,    13000
           100,          334,     1372,   2214.4,      101,    13000
           100,          304,     1365,   2209.1,      101,    13000
           100,          219,     1358,   2204.0,      101,    13000
           100,          229,     1351,   2198.9,      101,    13000
           100,          514,     1346,   2193.0,      101,    13000
           100,          228,     1339,   2188.0,      101,    13000
           100,          194,     1332,   2183.1,      101,    13000
           100,          706,     1328,   2177.0,      101,    13000
           100,          358,     1322,   2171.7,      101,    13000
           100,          202,     1315,   2166.9,      101,    13000
           100,          531,     1311,   2161.2,      101,    13000
           100,         1451,     1312,   2154.8,      101,    13000
           100,          874,     1309,   2148.7,      101,    13000
           100,         8432,     1351,   2210.5,      101,    13000
           100,         1236,     1350,   2204.0,      101,    13000
           100,          213,     1344,   2199.3,      101,    13000
           100,          411,     1338,   2194.1,      101,    13000
           100,          356,     1333,   2189.0,      101,    13000
           100,          149,     1326,   2184.6,      101,    13000
           100,          673,     1322,   2178.9,      101,    13000
           100,          279,     1316,   2174.2,      101,    13000
           100,          463,     1311,   2169.0,      101,    13000
           100,         8247,     1350,   2223.9,      101,    13000
           100,         3713,     1363,   2224.6,      101,    13000
           100,          384,     1358,   2219.6,      101,    13000
           100,          200,     1352,   2215.2,      101,    13000
           100,         5576,     1375,   2231.0,      101,    13000
           100,          545,     1370,   2225.7,      101,    13000
           100,          474,     1365,   2220.7,      101,    13000
           100,          302,     1360,   2216.1,      101,    13000
           100,          303,     1354,   2211.5,      101,    13000
           100,          286,     1348,   2207.0,      101,    13000
           100,          122,     1342,   2202.9,      101,    13000
           100,          578,     1338,   2197.8,      101,    13000
           100,          416,     1333,   2193.1,      101,    13000
           100,         6340,     1359,   2216.8,      101,    13000
           100,          415,     1354,   2212.1,      101,    13000
           100,          754,     1351,   2206.8,      101,    13000
           100,          248,     1345,   2202.6,      101,    13000
           100,          136,     1339,   2198.6,      101,    13000
           100,          732,     1336,   2193.5,      101,    13000
           100,         2000,     1339,   2188.4,      101,    13000
           100,          489,     1335,   2183.8,      101,    13000
           100,          356,     1330,   2179.4,      101,    13000
           100,        11073,     1379,   2279.5,      101,    13000
           100,          211,     1373,   2275.3,      101,    13000
           100,          745,     1370,   2270.1,      101,    13000
           100,          424,     1365,   2265.5,      101,    13000
           100,         2447,     1371,   2261.2,      101,    13000
           100,          549,     1367,   2256.5,      101,    13000
           100,         1575,     1368,   2251.0,      101,    13000
           100,          279,     1362,   2246.9,      101,    13000
           100,          623,     1359,   2242.1,      101,    13000
           100,          616,     1355,   2237.3,      101,    13000
           100,         7297,     1383,   2269.0,      101,    13000
           100,          326,     1378,   2264.8,      101,    13000
           100,          784,     1376,   2259.9,      101,    13000
           100,          111,     1370,   2256.2,      101,    13000
           100,          502,     1366,   2251.7,      101,    13000
           100,         7962,     1396,   2290.7,      101,    13000
           100,          185,     1391,   2286.9,      101,    13000
           100,          323,     1386,   2282.8,      101,    13000
           100,          329,     1381,   2278.7,      101,    13000
           100,          578,     1377,   2274.1,      101,    13000
           100,          498,     1373,   2269.8,      101,    13000
           100,          614,     1370,   2265.2,      101,    13000
           100,          392,     1365,   2261.1,      101,    13000
           100,          323,     1361,   2257.1,      101,    13000
           100,          504,     1357,   2252.8,      101,    13000
           100,          177,     1352,   2249.2,      101,    13000
           100,          294,     1347,   2245.3,      101,    13000
           100,          834,     1345,   2240.6,      101,    13000
           100,          118,     1340,   2237.2,      101,    13000
           100,          469,     1336,   2233.1,      101,    13000
           100,          691,     1333,   2228.6,      101,    13000
           100,          241,     1328,   2225.0,      101,    13000
           100,          429,     1324,   2221.0,      101,    13000
           100,          319,     1320,   2217.2,      101,    13000
           100,          178,     1315,   2213.7,      101,    13000
           100,          263,     1311,   2210.1,      101,    13000
           100,          437,     1307,   2206.1,      101,    13000
           100,          182,     1302,   2202.7,      101,    13000
           100,          290,     1298,   2199.1,      101,    13000
           100,         2932,     1305,   2197.0,      101,    13000
           100,          268,     1301,   2193.4,      101,    13000
           100,          447,     1297,   2189.6,      101,    13000
           100,          256,     1293,   2186.1,      101,    13000
           100,          314,     1289,   2182.5,      101,    13000
           100,          279,     1285,   2179.0,      101,    13000
           100,          278,     1281,   2175.5,      101,    13000
           100,          270,     1276,   2172.0,      101,    13000
           100,          485,     1273,   2168.2,      101,    13000
           100,          261,     1269,   2164.8,      101,    13000
           100,         7782,     1295,   2199.3,      101,    13000
           100,          248,     1291,   2195.9,      101,    13000
           100,         1320,     1291,   2191.5,      101,    13000
           100,          256,     1287,   2188.1,      101,    13000
           100,          623,     1285,   2184.2,      101,    13000
           100,          245,     1280,   2180.9,      101,    13000
           100,          202,     1276,   2177.7,      101,    13000
           100,          434,     1273,   2174.1,      101,    13000
           100,          364,     1269,   2170.6,      101,    13000
           100,          343,     1266,   2167.1,      101,    13000
           100,          329,     1262,   2163.8,      101,    13000
           100,          944,     1261,   2159.7,      101,    13000
           100,          396,     1258,   2156.2,      101,    13000
           100,          475,     1255,   2152.7,      101,    13000
           100,          393,     1251,   2149.2,      101,    13000
           100,          287,     1248,   2146.0,      101,    13000
           100,          486,     1245,   2142.5,      101,    13000
           100,          754,     1243,   2138.7,      101,    13000
           100,          250,     1239,   2135.5,      101,    13000
           100,         7265,     1262,   2162.9,      101,    13000
           100,          627,     1259,   2159.2,      101,    13000
           100,          466,     1257,   2155.7,      101,    13000
           100,          642,     1254,   2152.1,      101,    13000
           100,          681,     1252,   2148.4,      101,    13000
           100,          279,     1249,   2145.3,      101,    13000
           100,          628,     1246,   2141.7,      101,    13000
           100,          827,     1245,   2138.0,      101,    13000
           100,          289,     1241,   2134.9,      101,    13000
           100,          595,     1239,   2131.4,      101,    13000
           100,          337,     1236,   2128.3,      101,    13000
           100,          411,     1233,   2125.0,      101,    13000
           100,          555,     1231,   2121.6,      101,    13000
           100,          351,     1227,   2118.5,      101,    13000
           100,          337,     1224,   2115.4,      101,    13000
           100,          345,     1221,   2112.3,      101,    13000
           100,         1470,     1222,   2108.7,      101,    13000
           100,          253,     1219,   2105.8,      101,    13000
           100,          253,     1215,   2102.9,      101,    13000
           100,          654,     1213,   2099.5,      101,    13000
           100,          209,     1210,   2096.7,      101,    13000
           100,          247,     1207,   2093.8,      101,    13000
           100,          381,     1204,   2090.8,      101,    13000
           100,          143,     1200,   2088.1,      101,    13000
           100,          455,     1198,   2085.0,      101,    13000
           100,         1799,     1200,   2081.7,      101,    13000
           100,          153,     1196,   2079.1,      101,    13000
           100,          345,     1193,   2076.2,      101,    13000
           100,          446,     1191,   2073.1,      101,    13000
           100,          356,     1188,   2070.2,      101,    13000
           100,          599,     1186,   2067.0,      101,    13000
           100,         1632,     1187,   2063.7,      101,    13000
           100,          207,     1184,   2061.1,      101,    13000
           100,         1968,     1187,   2058.2,      101,    13000
           100,          710,     1185,   2054.9,      101,    13000
           100,          511,     1183,   2051.9,      101,    13000
           100,          436,     1180,   2049.0,      101,    13000
           100,          583,     1178,   2045.9,      101,    13000
           100,          108,     1175,   2043.5,      101,    13000
           100,          305,     1172,   2040.8,      101,    13000
           100,          585,     1170,   2037.8,      101,    13000
           100,          139,     1167,   2035.3,      101,    13000
           100,          587,     1165,   2032.3,      101,    13000
           100,          247,     1162,   2029.7,      101,    13000
           100,          260,     1159,   2027.1,      101,    13000
           100,          500,     1157,   2024.2,      101,    13000
           100,          363,     1155,   2021.5,      101,    13000
           100,          104,     1151,   2019.1,      101,    13000
           100,          562,     1149,   2016.2,      101,    13000
           100,          583,     1148,   2013.3,      101,    13000
           100,          168,     1145,   2010.9,      101,    13000
           100,          578,     1143,   2008.0,      101,    13000
           100,          665,     1141,   2005.0,      101,    13000
           100,          311,     1139,   2002.5,      101,    13000
           100,         1205,     1139,   1999.4,      101,    13000
           100,          520,     1137,   1996.6,      101,    13000
           100,          283,     1134,   1994.1,      101,    13000
           100,          746,     1133,   1991.1,      101,    13000
           100,          483,     1131,   1988.4,      101,    13000
           100,          289,     1129,   1985.9,      101,    13000
           100,          972,     1128,   1982.9,      101,    13000
           100,          698,     1127,   1980.0,      101,    13000
           100,          337,     1125,   1977.5,      101,    13000
           100,         1023,     1124,   1974.5,      101,    13000
           100,          755,     1123,   1971.7,      101,    13000
           100,          308,     1121,   1969.2,      101,    13000
           100,          507,     1119,   1966.6,      101,    13000
           100,          592,     1117,   1963.9,      101,    13000
           100,          345,     1115,   1961.4,      101,    13000
           100,          845,     1114,   1958.5,      101,    13000
           100,          416,     1112,   1956.0,      101,    13000
           100,          472,     1110,   1953.4,      101,    13000
           100,          540,     1109,   1950.8,      101,    13000
           100,          645,     1107,   1948.1,      101,    13000
           100,          163,     1104,   1946.0,      101,    13000
           100,          540,     1103,   1943.4,      101,    13000
           100,         1529,     1104,   1940.7,      101,    13000
           100,          360,     1102,   1938.3,      101,    13000
           100,          303,     1100,   1936.0,      101,    13000
           100,          602,     1098,   1933.4,      101,    13000
           100,          195,     1096,   1931.2,      101,    13000
           100,          309,     1093,   1928.9,      101,    13000
           100,          562,     1092,   1926.3,      101,    13000
           100,          143,     1089,   1924.3,      101,    13000
           100,          424,     1087,   1921.9,      101,    13000
           100,          810,     1086,   1919.2,      101,    13000
           100,          183,     1084,   1917.1,      101,    13000
           100,          564,     1082,   1914.6,      101,    13000
           100,          585,     1081,   1912.1,      101,    13000
           100,          112,     1078,   1910.1,      101,    13000
           100,          548,     1077,   1907.7,      101,    13000
           100,          537,     1075,   1905.2,      101,    13000
           100,          167,     1073,   1903.2,      101,    13000
           100,          419,     1071,   1900.9,      101,    13000
           100,          444,     1069,   1898.5,      101,    13000
           100,          121,     1067,   1896.6,      101,    13000
           100,          447,     1065,   1894.2,      101,    13000
           100,          793,     1064,   1891.7,      101,    13000
           100,          258,     1062,   1889.6,      101,    13000
           100,          918,     1062,   1887.0,      101,    13000
           100,          687,     1061,   1884.6,      101,    13000
           100,          187,     1058,   1882.6,      101,    13000
           100,          616,     1057,   1880.2,      101,    13000
           100,          452,     1055,   1877.9,      101,    13000
           100,          169,     1053,   1875.9,      101,    13000
           100,          668,     1052,   1873.5,      101,    13000
           100,          701,     1051,   1871.1,      101,    13000
           100,          416,     1049,   1868.9,      101,    13000
           100,          693,     1049,   1866.5,      101,    13000
           100,          626,     1047,   1864.2,      101,    13000
           100,         1215,     1048,   1861.8,      101,    13000
           100,         1187,     1048,   1859.3,      101,    13000
           100,          649,     1047,   1857.0,      101,    13000
           100,          298,     1045,   1854.9,      101,    13000
           100,          654,     1044,   1852.6,      101,    13000
           100,          427,     1043,   1850.5,      101,    13000
           100,          312,     1041,   1848.5,      101,    13000
           100,          878,     1040,   1846.1,      101,    13000
           100,         1122,     1040,   1843.7,      101,    13000
           100,          133,     1038,   1841.9,      101,    13000
           100,          727,     1037,   1839.6,      101,    13000
           100,          561,     1036,   1837.4,      101,    13000
           100,          224,     1034,   1835.5,      101,    13000
           100,          299,     1032,   1833.5,      101,    13000
           100,          793,     1032,   1831.2,      101,    13000
           100,          211,     1029,   1829.4,      101,    13000
           100,          575,     1028,   1827.2,      101,    13000
           100,          483,     1027,   1825.1,      101,    13000
           100,          133,     1025,   1823.3,      101,    13000
           100,          243,     1023,   1821.5,      101,    13000
           100,          723,     1022,   1819.3,      101,    13000
           100,          352,     1020,   1817.3,      101,    13000
           100,          513,     1019,   1815.2,      101,    13000
           100,         1105,     1019,   1812.9,      101,    13000
           100,          118,     1017,   1811.2,      101,    13000
           100,          901,     1017,   1809.0,      101,    13000
           100,          269,     1015,   1807.2,      101,    13000
           100,          413,     1013,   1805.2,      101,    13000
           100,         1509,     1015,   1803.1,      101,    13000
           100,         1131,     1015,   1800.9,      101,    13000
           100,          294,     1013,   1799.1,      101,    13000
           100,          351,     1011,   1797.2,      101,    13000
           100,          660,     1011,   1795.1,      101,    13000
           100,          112,     1008,   1793.4,      101,    13000
           100,         1304,     1009,   1791.3,      101,    13000
           100,         1364,     1010,   1789.2,      101,    13000
           100,          246,     1008,   1787.5,      101,    13000
           100,          448,     1007,   1785.5,      101,    13000
           100,          385,     1005,   1783.7,      101,    13000
           100,          208,     1003,   1781.9,      101,    13000
           100,          507,     1002,   1780.0,      101,    13000
           100,          421,     1001,   1778.1,      101,    13000
           100,          200,      999,   1776.4,      101,    13000
           100,          518,      998,   1774.5,      101,    13000
           100,          503,      997,   1772.5,      101,    13000
           100,          253,      995,   1770.8,      101,    13000
           100,         1197,      995,   1768.7,      101,    13000
           100,          355,      994,   1766.9,      101,    13000
           100,          242,      992,   1765.2,      101,    13000
           100,         1455,      993,   1763.3,      101,    13000
           100,          630,      992,   1761.3,      101,    13000
           100,          353,      991,   1759.6,      101,    13000
           100,         1071,      991,   1757.5,      101,    13000
           100,          967,      991,   1755.5,      101,    13000
           100,          187,      989,   1753.9,      101,    13000
           100,          624,      988,   1752.0,      101,    13000
           100,          465,      987,   1750.1,      101,    13000
           100,          137,      985,   1748.6,      101,    13000
           100,          450,      984,   1746.8,      101,    13000
           100,          376,      983,   1745.0,      101,    13000
           100,          312,      981,   1743.3,      101,    13000
           100,          839,      981,   1741.3,      101,    13000
           100,          455,      979,   1739.6,      101,    13000
           100,          123,      978,   1738.1,      101,    13000
           100,          559,      977,   1736.2,      101,    13000
           100,          544,      976,   1734.4,      101,    13000
           100,          996,      976,   1732.4,      101,    13000
           100,          294,      974,   1730.8,      101,    13000
           100,          446,      973,   1729.0,      101,    13000
           100,          125,      971,   1727.6,      101,    13000
           100,          637,      970,   1725.7,      101,    13000
           100,          712,      970,   1723.8,      101,    13000
           100,          260,      968,   1722.2,      101,    13000
           100,          589,      967,   1720.4,      101,    13000
           100,          475,      966,   1718.7,      101,    13000
           100,          508,      965,   1716.9,      101,    13000
           100,          652,      965,   1715.1,      101,    13000
           100,          892,      964,   1713.2,      101,    13000
           100,          291,      963,   1711.6,      101,    13000
           100,          667,      962,   1709.8,      101,    13000
           100,          473,      961,   1708.1,      101,    13000
           100,          413,      960,   1706.4,      101,    13000
           100,          541,      959,   1704.7,      101,    13000
           100,          237,      958,   1703.2,      101,    13000
           100,          196,      956,   1701.7,      101,    13000
           100,          508,      955,   1700.0,      101,    13000
           100,          590,      954,   1698.3,      101,    13000
           100,          138,      952,   1696.9,      101,    13000
           100,          390,      951,   1695.2,      101,    13000
           100,          664,      951,   1693.5,      101,    13000
           100,          273,      949,   1692.0,      101,    13000
           100,          475,      948,   1690.3,      101,    13000
           100,          340,      947,   1688.7,      101,    13000
           100,          105,      945,   1687.4,      101,    13000
           100,          400,      944,   1685.8,      101,    13000
           100,          529,      943,   1684.1,      101,    13000
           100,          225,      942,   1682.7,      101,    13000
           100,          486,      941,   1681.0,      101,    13000
           100,          441,      940,   1679.4,      101,    13000
           100,          192,      938,   1678.0,      101,    13000
           100,         1523,      939,   1676.5,      101,    13000
           100,          340,      938,   1675.0,      101,    13000
           100,          329,      937,   1673.4,      101,    13000
           100,          568,      936,   1671.8,      101,    13000
           100,          620,      935,   1670.1,      101,    13000
           100,          695,      935,   1668.4,      101,    13000
           100,         1657,      936,   1667.0,      101,    13000
           100,          397,      935,   1665.5,      101,    13000
           100,          148,      934,   1664.2,      101,    13000
           100,          535,      933,   1662.6,      101,    13000
           100,          460,      932,   1661.0,      101,    13000
           100,          153,      930,   1659.7,      101,    13000
           100,          405,      929,   1658.1,      101,    13000
           100,          476,      928,   1656.6,      101,    13000
           100,          293,      927,   1655.1,      101,    13000
           100,          387,      926,   1653.7,      101,    13000
           100,          531,      925,   1652.1,      101,    13000
           100,          147,      923,   1650.8,      101,    13000
           100,          452,      922,   1649.3,      101,    13000
           100,          758,      922,   1647.6,      101,    13000
           100,          233,      921,   1646.2,      101,    13000
           100,          690,      920,   1644.6,      101,    13000
           100,          462,      919,   1643.1,      101,    13000
           100,          188,      918,   1641.8,      101,    13000
           100,          280,      917,   1640.4,      101,    13000
           100,          578,      916,   1638.9,      101,    13000
           100,          157,      914,   1637.6,      101,    13000
           100,         1102,      915,   1636.0,      101,    13000
           100,          510,      914,   1634.5,      101,    13000
           100,          245,      913,   1633.1,      101,    13000
           100,          436,      912,   1631.7,      101,    13000
           100,          687,      911,   1630.1,      101,    13000
           100,          266,      910,   1628.7,      101,    13000
           100,          480,      909,   1627.3,      101,    13000
           100,          333,      908,   1625.9,      101,    13000
           100,          141,      907,   1624.6,      101,    13000
           100,          545,      906,   1623.1,      101,    13000
           100,          555,      905,   1621.6,      101,    13000
           100,          302,      904,   1620.3,      101,    13000
           100,          596,      903,   1618.8,      101,    13000
           100,          347,      902,   1617.4,      101,    13000
           100,          258,      901,   1616.1,      101,    13000
           100,          458,      900,   1614.7,      101,    13000
           100,          572,      900,   1613.2,      101,    13000
           100,          390,      899,   1611.8,      101,    13000
           100,          814,      899,   1610.3,      101,    13000
           100,         1423,      900,   1608.9,      101,    13000
           100,          150,      898,   1607.7,      101,    13000
           100,         1059,      898,   1606.2,      101,    13000
           100,          351,      897,   1604.8,      101,    13000
           100,          176,      896,   1603.6,      101,    13000
           100,          848,      896,   1602.1,      101,    13000
           100,          503,      895,   1600.7,      101,    13000
           100,          496,      894,   1599.3,      101,    13000
           100,          432,      894,   1597.9,      101,    13000
           100,         1669,      895,   1596.8,      101,    13000
           100,          333,      894,   1595.4,      101,    13000
           100,          368,      893,   1594.1,      101,    13000
           100,          727,      893,   1592.7,      101,    13000
           100,          261,      892,   1591.4,      101,    13000
           100,          704,      891,   1589.9,      101,    13000
           100,          483,      890,   1588.6,      101,    13000
           100,          231,      889,   1587.4,      101,    13000
           100,          448,      888,   1586.0,      101,    13000
           100,          405,      887,   1584.7,      101,    13000
           100,          478,      887,   1583.3,      101,    13000
           100,          560,      886,   1581.9,      101,    13000
           100,          692,      886,   1580.5,      101,    13000
           100,          366,      885,   1579.2,      101,    13000
           100,          622,      884,   1577.8,      101,    13000
           100,          394,      883,   1576.5,      101,    13000
           100,         2425,      886,   1576.4,      101,    13000
           100,          553,      886,   1575.1,      101,    13000
           100,          617,      885,   1573.7,      101,    13000
           100,          180,      884,   1572.6,      101,    13000
           100,          559,      883,   1571.2,      101,    13000
           100,          520,      883,   1569.9,      101,    13000
           100,          403,      882,   1568.6,      101,    13000
           100,         1075,      882,   1567.2,      101,    13000
           100,          302,      881,   1566.0,      101,    13000
           100,          275,      880,   1564.8,      101,    13000
           100,          487,      879,   1563.5,      101,    13000
           100,          349,      878,   1562.2,      101,    13000
           100,          231,      877,   1561.1,      101,    13000
           100,          493,      877,   1559.8,      101,    13000
           100,          521,      876,   1558.5,      101,    13000
           100,          204,      875,   1557.3,      101,    13000
           100,          612,      874,   1556.0,      101,    13000
           100,          531,      874,   1554.7,      101,    13000
           100,          185,      872,   1553.6,      101,    13000
           100,          545,      872,   1552.3,      101,    13000
           100,          654,      871,   1551.0,      101,    13000
           100,          292,      870,   1549.8,      101,    13000
           100,         1006,      871,   1548.4,      101,    13000
           100,          616,      870,   1547.1,      101,    13000
           100,          306,      869,   1546.0,      101,    13000
           100,          592,      869,   1544.7,      101,    13000
           100,          436,      868,   1543.4,      101,    13000
           100,          214,      867,   1542.3,      101,    13000
           100,         1192,      867,   1541.1,      101,    13000
           100,          469,      867,   1539.8,      101,    13000
           100,          175,      866,   1538.7,      101,    13000
           100,          400,      865,   1537.5,      101,    13000
           100,         1643,      866,   1536.6,      101,    13000
           100,          292,      865,   1535.4,      101,    13000
           100,          850,      865,   1534.1,      101,    13000
           100,          401,      864,   1532.9,      101,    13000
           100,          210,      863,   1531.8,      101,    13000
           100,          360,      862,   1530.7,      101,    13000
           100,          352,      861,   1529.5,      101,    13000
           100,          342,      861,   1528.4,      101,    13000
           100,          526,      860,   1527.1,      101,    13000
           100,          874,      860,   1525.9,      101,    13000
           100,          440,      859,   1524.7,      101,    13000
           100,          698,      859,   1523.4,      101,    13000
           100,          670,      859,   1522.1,      101,    13000
           100,          858,      859,   1520.8,      101,    13000
           100,          399,      858,   1519.7,      101,    13000
           100,          627,      858,   1518.4,      101,    13000
           100,          272,      857,   1517.4,      101,    13000
           100,         1235,      857,   1516.2,      101,    13000
           100,          447,      857,   1515.0,      101,    13000
           100,          164,      855,   1514.0,      101,    13000
           100,         3148,      859,   1515.6,      101,    13000
           100,         1126,      860,   1514.4,      101,    13000
           100,          451,      859,   1513.2,      101,    13000
           100,          807,      859,   1512.0,      101,    13000
           100,          575,      858,   1510.8,      101,    13000
           100,          194,      857,   1509.8,      101,    13000
           100,          756,      857,   1508.5,      101,    13000
           100,          588,      857,   1507.3,      101,    13000
           100,          337,      856,   1506.3,      101,    13000
           100,          330,      855,   1505.2,      101,    13000
           100,          461,      854,   1504.0,      101,    13000
