RTI Connext DDS Research License issued to City University of London (CULONDON02-UP) ... For non-production use only.
Expires on 01-nov-2022 See www.rti.com for more information.

Intervals One-way Latency for 100 Bytes:
Length (Bytes), Latency (us), Ave (us), Std (us), Min (us), Max (us)
           100,         1260,      960,    300.5,      659,     1260
           100,          331,      750,    384.7,      331,     1260
           100,          730,      745,    333.3,      331,     1260
           100,          437,      683,    322.5,      331,     1260
           100,         2498,      986,    737.6,      331,     2498
           100,          366,      897,    716.5,      331,     2498
           100,          850,      891,    670.4,      331,     2498
           100,          305,      826,    658.4,      305,     2498
           100,          222,      766,    650.4,      222,     2498
           100,         6890,     1323,   1866.6,      222,     6890
           100,          523,     1256,   1800.7,      222,     6890
           100,          181,     1173,   1753.6,      181,     6890
           100,          292,     1110,   1705.0,      181,     6890
           100,         2887,     1229,   1705.8,      181,     6890
           100,          273,     1169,   1667.7,      181,     6890
           100,          883,     1152,   1619.4,      181,     6890
           100,          264,     1103,   1586.8,      181,     6890
           100,          378,     1065,   1553.0,      181,     6890
           100,          493,     1036,   1518.8,      181,     6890
           100,          261,      999,   1491.3,      181,     6890
           100,          295,      967,   1464.4,      181,     6890
           100,         5264,     1154,   1679.0,      181,     6890
           100,          272,     1117,   1653.1,      181,     6890
           100,          533,     1094,   1623.7,      181,     6890
           100,          425,     1068,   1597.4,      181,     6890
           100,        15541,     1604,   3150.8,      181,    15541
           100,         2376,     1632,   3097.4,      181,    15541
           100,          606,     1596,   3049.2,      181,    15541
           100,          316,     1554,   3006.8,      181,    15541
           100,          181,     1509,   2967.8,      181,    15541
           100,         2206,     1531,   2923.6,      181,    15541
           100,          261,     1493,   2887.2,      181,    15541
           100,         2012,     1508,   2845.7,      181,    15541
           100,          492,     1479,   2809.9,      181,    15541
           100,         4064,     1551,   2803.0,      181,    15541
           100,          358,     1519,   2771.6,      181,    15541
           100,         4455,     1596,   2775.0,      181,    15541
           100,         4754,     1677,   2784.3,      181,    15541
           100,          399,     1645,   2756.5,      181,    15541
           100,        35719,     2476,   5919.5,      181,    35719
           100,         1245,     2447,   5851.6,      181,    35719
           100,          395,     2399,   5791.4,      181,    35719
           100,          323,     2352,   5733.6,      181,    35719
           100,         5251,     2416,   5685.6,      181,    35719
           100,          190,     2368,   5632.8,      181,    35719
           100,          628,     2331,   5578.3,      181,    35719
           100,          411,     2291,   5526.6,      181,    35719
           100,          354,     2251,   5476.8,      181,    35719
           100,          369,     2214,   5428.2,      181,    35719
           100,        18389,     2531,   5823.8,      181,    35719
           100,          257,     2487,   5776.0,      181,    35719
           100,          368,     2447,   5728.5,      181,    35719
           100,          808,     2417,   5679.5,      181,    35719
           100,         8076,     2520,   5678.2,      181,    35719
           100,          283,     2480,   5635.1,      181,    35719
           100,          598,     2447,   5590.9,      181,    35719
           100,          284,     2409,   5549.6,      181,    35719
           100,          174,     2371,   5510.0,      174,    35719
           100,         5602,     2425,   5479.5,      174,    35719
           100,         2423,     2425,   5434.4,      174,    35719
           100,          763,     2398,   5394.4,      174,    35719
           100,          230,     2364,   5358.3,      174,    35719
           100,        11115,     2501,   5425.9,      174,    35719
           100,         5560,     2548,   5397.2,      174,    35719
           100,         2327,     2544,   5356.2,      174,    35719
           100,          935,     2520,   5319.7,      174,    35719
           100,          672,     2493,   5285.1,      174,    35719
           100,          691,     2467,   5251.1,      174,    35719
           100,          268,     2436,   5220.0,      174,    35719
           100,         7390,     2506,   5215.8,      174,    35719
           100,         2594,     2507,   5179.5,      174,    35719
           100,          478,     2479,   5149.3,      174,    35719
           100,          346,     2450,   5120.3,      174,    35719
           100,          770,     2428,   5089.7,      174,    35719
           100,          281,     2399,   5062.0,      174,    35719
           100,          621,     2376,   5033.1,      174,    35719
           100,          438,     2352,   5005.5,      174,    35719
           100,          431,     2327,   4978.3,      174,    35719
           100,         2544,     2330,   4947.2,      174,    35719
           100,          440,     2307,   4921.0,      174,    35719
           100,          535,     2285,   4894.7,      174,    35719
           100,          644,     2265,   4868.5,      174,    35719
           100,          398,     2243,   4843.6,      174,    35719
           100,          528,     2223,   4818.6,      174,    35719
           100,          684,     2205,   4793.3,      174,    35719
           100,          459,     2185,   4769.3,      174,    35719
           100,          190,     2162,   4746.9,      174,    35719
           100,         1719,     2157,   4720.4,      174,    35719
           100,          272,     2136,   4698.2,      174,    35719
           100,          268,     2116,   4676.4,      174,    35719
           100,          547,     2099,   4653.8,      174,    35719
           100,         8796,     2171,   4679.9,      174,    35719
           100,          423,     2152,   4658.4,      174,    35719
           100,          714,     2137,   4636.2,      174,    35719
           100,          387,     2119,   4615.4,      174,    35719
           100,          488,     2102,   4594.5,      174,    35719
           100,          898,     2090,   4572.6,      174,    35719
           100,         1002,     2079,   4550.7,      174,    35719
           100,          491,     2063,   4530.7,      174,    35719
           100,          631,     2049,   4510.4,      174,    35719
           100,          338,     2032,   4491.4,      174,    35719
           100,          278,     2015,   4472.9,      174,    35719
           100,          361,     1999,   4454.2,      174,    35719
           100,          549,     1985,   4435.2,      174,    35719
           100,          372,     1970,   4417.0,      174,    35719
           100,          594,     1957,   4398.3,      174,    35719
           100,          806,     1946,   4379.3,      174,    35719
           100,          452,     1933,   4361.5,      174,    35719
           100,          255,     1917,   4344.5,      174,    35719
           100,          308,     1903,   4327.6,      174,    35719
           100,          367,     1889,   4310.6,      174,    35719
           100,          446,     1876,   4293.6,      174,    35719
           100,          486,     1864,   4276.7,      174,    35719
           100,          383,     1851,   4260.3,      174,    35719
           100,         1187,     1846,   4242.4,      174,    35719
           100,          975,     1838,   4225.0,      174,    35719
           100,          548,     1827,   4208.7,      174,    35719
           100,          594,     1817,   4192.5,      174,    35719
           100,          871,     1809,   4175.8,      174,    35719
           100,          210,     1796,   4161.1,      174,    35719
           100,          242,     1783,   4146.3,      174,    35719
           100,          334,     1771,   4131.5,      174,    35719
           100,          383,     1760,   4116.7,      174,    35719
           100,          591,     1751,   4101.5,      174,    35719
           100,          342,     1740,   4087.1,      174,    35719
           100,          300,     1728,   4073.0,      174,    35719
           100,          453,     1718,   4058.6,      174,    35719
           100,          559,     1709,   4044.1,      174,    35719
           100,          572,     1700,   4029.8,      174,    35719
           100,         1336,     1698,   4014.5,      174,    35719
           100,          488,     1689,   4000.6,      174,    35719
           100,          406,     1679,   3987.1,      174,    35719
           100,          259,     1668,   3974.1,      174,    35719
           100,          502,     1660,   3960.6,      174,    35719
           100,          352,     1650,   3947.6,      174,    35719
           100,          337,     1640,   3934.7,      174,    35719
           100,          517,     1632,   3921.6,      174,    35719
           100,          291,     1623,   3909.1,      174,    35719
           100,          453,     1614,   3896.4,      174,    35719
           100,          549,     1607,   3883.6,      174,    35719
           100,          259,     1597,   3871.5,      174,    35719
           100,          511,     1590,   3859.0,      174,    35719
           100,          436,     1582,   3846.8,      174,    35719
           100,          230,     1572,   3835.1,      174,    35719
           100,         1760,     1574,   3822.0,      174,    35719
           100,          381,     1566,   3810.2,      174,    35719
           100,          356,     1557,   3798.6,      174,    35719
           100,          646,     1551,   3786.6,      174,    35719
           100,          291,     1543,   3775.3,      174,    35719
           100,          293,     1535,   3764.2,      174,    35719
           100,          506,     1528,   3752.7,      174,    35719
           100,          396,     1520,   3741.5,      174,    35719
           100,          393,     1513,   3730.5,      174,    35719
           100,          412,     1506,   3719.4,      174,    35719
           100,          773,     1501,   3708.0,      174,    35719
           100,          273,     1493,   3697.4,      174,    35719
           100,          309,     1486,   3686.9,      174,    35719
           100,          810,     1482,   3675.7,      174,    35719
           100,          418,     1475,   3665.1,      174,    35719
           100,          803,     1471,   3654.1,      174,    35719
           100,          770,     1467,   3643.2,      174,    35719
           100,          216,     1459,   3633.4,      174,    35719
           100,         7119,     1493,   3649.0,      174,    35719
           100,          770,     1489,   3638.3,      174,    35719
           100,          299,     1482,   3628.5,      174,    35719
           100,         2120,     1486,   3618.0,      174,    35719
           100,         2404,     1491,   3607.9,      174,    35719
           100,          268,     1484,   3598.4,      174,    35719
           100,          878,     1480,   3588.1,      174,    35719
           100,          623,     1475,   3578.2,      174,    35719
           100,          289,     1468,   3568.9,      174,    35719
           100,          551,     1463,   3559.3,      174,    35719
           100,          826,     1459,   3549.4,      174,    35719
           100,          390,     1453,   3540.1,      174,    35719
           100,          463,     1448,   3530.8,      174,    35719
           100,          641,     1443,   3521.4,      174,    35719
           100,          552,     1438,   3512.1,      174,    35719
           100,          477,     1433,   3503.0,      174,    35719
           100,          793,     1429,   3493.6,      174,    35719
           100,          507,     1424,   3484.6,      174,    35719
           100,          569,     1419,   3475.6,      174,    35719
           100,          336,     1414,   3467.0,      174,    35719
           100,          493,     1408,   3458.2,      174,    35719
           100,          995,     1406,   3449.0,      174,    35719
           100,         1287,     1406,   3439.7,      174,    35719
           100,          183,     1399,   3431.7,      174,    35719
           100,          659,     1395,   3423.0,      174,    35719
           100,          670,     1391,   3414.3,      174,    35719
           100,          290,     1386,   3406.2,      174,    35719
           100,          790,     1382,   3397.6,      174,    35719
           100,          550,     1378,   3389.2,      174,    35719
           100,          190,     1372,   3381.5,      174,    35719
           100,          575,     1368,   3373.3,      174,    35719
           100,          291,     1362,   3365.5,      174,    35719
           100,          474,     1358,   3357.5,      174,    35719
           100,          391,     1353,   3349.7,      174,    35719
           100,          367,     1348,   3341.9,      174,    35719
           100,          490,     1344,   3334.1,      174,    35719
           100,          349,     1339,   3326.5,      174,    35719
           100,          418,     1334,   3318.8,      174,    35719
           100,          225,     1329,   3311.5,      174,    35719
           100,          845,     1326,   3303.5,      174,    35719
           100,         4036,     1339,   3300.8,      174,    35719
           100,          279,     1334,   3293.6,      174,    35719
           100,          286,     1329,   3286.4,      174,    35719
           100,          325,     1324,   3279.2,      174,    35719
           100,          355,     1320,   3272.0,      174,    35719
           100,          785,     1317,   3264.4,      174,    35719
           100,         5780,     1338,   3271.0,      174,    35719
           100,          559,     1335,   3263.7,      174,    35719
           100,          935,     1333,   3256.1,      174,    35719
           100,          742,     1330,   3248.7,      174,    35719
           100,          492,     1326,   3241.6,      174,    35719
           100,          950,     1324,   3234.2,      174,    35719
           100,         1352,     1324,   3226.7,      174,    35719
           100,          302,     1320,   3220.0,      174,    35719
           100,          585,     1316,   3213.0,      174,    35719
           100,          230,     1311,   3206.5,      174,    35719
           100,          187,     1306,   3200.1,      174,    35719
           100,          911,     1304,   3192.9,      174,    35719
           100,          244,     1300,   3186.5,      174,    35719
           100,          448,     1296,   3179.9,      174,    35719
           100,          642,     1293,   3173.1,      174,    35719
           100,          250,     1288,   3166.8,      174,    35719
           100,          407,     1284,   3160.3,      174,    35719
           100,          810,     1282,   3153.5,      174,    35719
           100,          408,     1279,   3147.1,      174,    35719
           100,          235,     1274,   3141.0,      174,    35719
           100,         8824,     1307,   3173.3,      174,    35719
           100,         2093,     1310,   3166.8,      174,    35719
           100,          270,     1306,   3160.7,      174,    35719
           100,         1411,     1306,   3153.9,      174,    35719
           100,          229,     1302,   3148.0,      174,    35719
           100,          455,     1298,   3141.7,      174,    35719
           100,          736,     1296,   3135.3,      174,    35719
           100,          642,     1293,   3129.0,      174,    35719
           100,          251,     1288,   3123.1,      174,    35719
           100,          276,     1284,   3117.3,      174,    35719
           100,          231,     1280,   3111.5,      174,    35719
           100,          150,     1275,   3105.9,      150,    35719
           100,         1586,     1276,   3099.5,      150,    35719
           100,          442,     1273,   3093.6,      150,    35719
           100,          527,     1270,   3087.6,      150,    35719
           100,          652,     1267,   3081.6,      150,    35719
           100,         7323,     1292,   3099.3,      150,    35719
           100,          517,     1289,   3093.4,      150,    35719
           100,          607,     1286,   3087.5,      150,    35719
           100,          456,     1283,   3081.7,      150,    35719
           100,          790,     1281,   3075.7,      150,    35719
           100,         1198,     1280,   3069.6,      150,    35719
           100,          388,     1277,   3064.0,      150,    35719
           100,          142,     1272,   3058.8,      142,    35719
           100,          427,     1269,   3053.2,      142,    35719
           100,          538,     1266,   3047.6,      142,    35719
           100,          249,     1262,   3042.3,      142,    35719
           100,          647,     1260,   3036.6,      142,    35719
           100,          278,     1256,   3031.3,      142,    35719
           100,          270,     1252,   3026.1,      142,    35719
           100,          820,     1251,   3020.4,      142,    35719
           100,          340,     1247,   3015.1,      142,    35719
           100,          215,     1243,   3010.0,      142,    35719
           100,          717,     1241,   3004.5,      142,    35719
           100,          695,     1239,   2999.0,      142,    35719
           100,          453,     1236,   2993.7,      142,    35719
           100,          544,     1234,   2988.3,      142,    35719
           100,          688,     1232,   2982.9,      142,    35719
           100,          304,     1228,   2977.9,      142,    35719
           100,         1051,     1227,   2972.4,      142,    35719
           100,          322,     1224,   2967.4,      142,    35719
           100,          351,     1221,   2962.4,      142,    35719
           100,          547,     1218,   2957.2,      142,    35719
           100,          741,     1217,   2951.9,      142,    35719
           100,          316,     1213,   2947.0,      142,    35719
           100,          660,     1211,   2941.9,      142,    35719
           100,          374,     1208,   2937.0,      142,    35719
           100,          311,     1205,   2932.1,      142,    35719
           100,         1174,     1205,   2926.9,      142,    35719
           100,          418,     1202,   2922.0,      142,    35719
           100,          233,     1199,   2917.3,      142,    35719
           100,         1148,     1198,   2912.1,      142,    35719
           100,          401,     1196,   2907.4,      142,    35719
           100,          367,     1193,   2902.6,      142,    35719
           100,          265,     1189,   2898.0,      142,    35719
           100,          612,     1187,   2893.2,      142,    35719
           100,          521,     1185,   2888.4,      142,    35719
           100,          525,     1183,   2883.6,      142,    35719
           100,          858,     1182,   2878.6,      142,    35719
           100,          197,     1178,   2874.2,      142,    35719
           100,          294,     1175,   2869.7,      142,    35719
           100,          545,     1173,   2865.1,      142,    35719
           100,          139,     1169,   2860.8,      139,    35719
           100,          601,     1168,   2856.1,      139,    35719
           100,          555,     1165,   2851.4,      139,    35719
           100,          341,     1163,   2847.0,      139,    35719
           100,          711,     1161,   2842.3,      139,    35719
           100,          729,     1160,   2837.6,      139,    35719
           100,          167,     1156,   2833.5,      139,    35719
           100,          667,     1155,   2828.9,      139,    35719
           100,         1031,     1154,   2824.1,      139,    35719
           100,          257,     1151,   2819.9,      139,    35719
           100,          582,     1149,   2815.4,      139,    35719
           100,          494,     1147,   2811.0,      139,    35719
           100,          178,     1144,   2807.0,      139,    35719
           100,          582,     1142,   2802.5,      139,    35719
           100,          325,     1140,   2798.4,      139,    35719
           100,          814,     1139,   2793.9,      139,    35719
           100,          326,     1136,   2789.7,      139,    35719
           100,          600,     1134,   2785.3,      139,    35719
           100,          333,     1132,   2781.2,      139,    35719
           100,          460,     1129,   2777.0,      139,    35719
           100,          228,     1127,   2773.0,      139,    35719
           100,          497,     1124,   2768.8,      139,    35719
           100,          658,     1123,   2764.5,      139,    35719
           100,          448,     1121,   2760.4,      139,    35719
           100,          489,     1119,   2756.3,      139,    35719
           100,          493,     1117,   2752.1,      139,    35719
           100,          771,     1116,   2747.9,      139,    35719
           100,          306,     1113,   2743.9,      139,    35719
           100,          551,     1112,   2739.8,      139,    35719
           100,          202,     1109,   2736.0,      139,    35719
           100,          372,     1106,   2732.1,      139,    35719
           100,          553,     1105,   2728.0,      139,    35719
           100,          341,     1102,   2724.1,      139,    35719
           100,          162,     1099,   2720.4,      139,    35719
           100,          513,     1098,   2716.4,      139,    35719
           100,          800,     1097,   2712.3,      139,    35719
           100,          585,     1095,   2708.4,      139,    35719
           100,          449,     1093,   2704.5,      139,    35719
           100,         1647,     1095,   2700.5,      139,    35719
           100,          121,     1092,   2697.0,      121,    35719
           100,          728,     1091,   2693.0,      121,    35719
           100,          450,     1089,   2689.2,      121,    35719
           100,          373,     1087,   2685.4,      121,    35719
           100,          327,     1084,   2681.7,      121,    35719
           100,          388,     1082,   2678.0,      121,    35719
           100,          229,     1080,   2674.4,      121,    35719
           100,          548,     1078,   2670.6,      121,    35719
           100,          292,     1076,   2667.0,      121,    35719
           100,          285,     1074,   2663.5,      121,    35719
           100,          551,     1072,   2659.7,      121,    35719
           100,          403,     1070,   2656.1,      121,    35719
           100,          444,     1068,   2652.4,      121,    35719
           100,          292,     1066,   2648.9,      121,    35719
           100,          654,     1065,   2645.1,      121,    35719
           100,          192,     1062,   2641.7,      121,    35719
           100,          589,     1061,   2638.0,      121,    35719
           100,          574,     1060,   2634.4,      121,    35719
           100,          474,     1058,   2630.8,      121,    35719
           100,          766,     1057,   2627.1,      121,    35719
           100,          793,     1056,   2623.3,      121,    35719
           100,          380,     1054,   2619.9,      121,    35719
           100,         1167,     1055,   2616.2,      121,    35719
           100,          481,     1053,   2612.6,      121,    35719
           100,          169,     1051,   2609.4,      121,    35719
           100,          515,     1049,   2605.9,      121,    35719
           100,          536,     1048,   2602.3,      121,    35719
           100,          280,     1046,   2599.0,      121,    35719
           100,          677,     1045,   2595.5,      121,    35719
           100,          655,     1043,   2592.0,      121,    35719
           100,          215,     1041,   2588.7,      121,    35719
           100,          313,     1039,   2585.4,      121,    35719
           100,          675,     1038,   2581.9,      121,    35719
           100,          245,     1036,   2578.7,      121,    35719
           100,          418,     1034,   2575.4,      121,    35719
           100,          535,     1033,   2572.0,      121,    35719
           100,          440,     1031,   2568.7,      121,    35719
           100,          347,     1029,   2565.4,      121,    35719
           100,          915,     1029,   2562.0,      121,    35719
           100,          289,     1027,   2558.8,      121,    35719
           100,          572,     1026,   2555.4,      121,    35719
           100,          351,     1024,   2552.2,      121,    35719
           100,          161,     1022,   2549.2,      121,    35719
           100,          662,     1021,   2545.9,      121,    35719
           100,          671,     1020,   2542.5,      121,    35719
           100,          387,     1018,   2539.4,      121,    35719
           100,          922,     1018,   2536.0,      121,    35719
           100,          621,     1017,   2532.7,      121,    35719
           100,          371,     1015,   2529.6,      121,    35719
           100,          304,     1013,   2526.5,      121,    35719
           100,          266,     1011,   2523.5,      121,    35719
           100,          623,     1010,   2520.3,      121,    35719
           100,         1392,     1011,   2517.1,      121,    35719
           100,          766,     1011,   2513.8,      121,    35719
           100,          374,     1009,   2510.8,      121,    35719
           100,          396,     1007,   2507.7,      121,    35719
           100,          918,     1007,   2504.5,      121,    35719
           100,          128,     1005,   2501.6,      121,    35719
           100,          368,     1003,   2498.6,      121,    35719
           100,          465,     1002,   2495.6,      121,    35719
           100,          439,     1000,   2492.5,      121,    35719
           100,          846,     1000,   2489.4,      121,    35719
           100,          774,     1000,   2486.2,      121,    35719
           100,         1765,     1001,   2483.4,      121,    35719
           100,          945,     1001,   2480.2,      121,    35719
           100,          615,     1000,   2477.2,      121,    35719
           100,          290,      999,   2474.3,      121,    35719
           100,         1087,      999,   2471.2,      121,    35719
           100,          779,      998,   2468.1,      121,    35719
           100,          185,      996,   2465.4,      121,    35719
           100,          633,      995,   2462.3,      121,    35719
           100,         1633,      997,   2459.5,      121,    35719
           100,          524,      996,   2456.5,      121,    35719
           100,          495,      994,   2453.6,      121,    35719
           100,          464,      993,   2450.7,      121,    35719
           100,          191,      991,   2448.0,      121,    35719
           100,          685,      990,   2445.1,      121,    35719
           100,          318,      989,   2442.3,      121,    35719
           100,          108,      987,   2439.7,      108,    35719
           100,          482,      985,   2436.9,      108,    35719
           100,          313,      984,   2434.1,      108,    35719
           100,          323,      982,   2431.4,      108,    35719
           100,          461,      981,   2428.6,      108,    35719
           100,          581,      980,   2425.7,      108,    35719
           100,          359,      978,   2423.0,      108,    35719
           100,          766,      978,   2420.1,      108,    35719
           100,          693,      977,   2417.2,      108,    35719
           100,          224,      975,   2414.6,      108,    35719
           100,          487,      974,   2411.8,      108,    35719
           100,          406,      973,   2409.1,      108,    35719
           100,          198,      971,   2406.6,      108,    35719
           100,          443,      970,   2403.8,      108,    35719
           100,         7927,      986,   2424.7,      108,    35719
           100,          413,      985,   2422.0,      108,    35719
           100,          792,      984,   2419.1,      108,    35719
           100,          246,      983,   2416.6,      108,    35719
           100,          494,      982,   2413.8,      108,    35719
           100,         1298,      982,   2411.1,      108,    35719
           100,          589,      981,   2408.3,      108,    35719
           100,          185,      980,   2405.8,      108,    35719
           100,          509,      978,   2403.1,      108,    35719
           100,          638,      978,   2400.4,      108,    35719
           100,          216,      976,   2397.9,      108,    35719
           100,          826,      976,   2395.2,      108,    35719
           100,          331,      974,   2392.6,      108,    35719
           100,          368,      973,   2390.0,      108,    35719
           100,          694,      972,   2387.3,      108,    35719
           100,          937,      972,   2384.6,      108,    35719
           100,          318,      970,   2382.1,      108,    35719
           100,          599,      970,   2379.5,      108,    35719
           100,          809,      969,   2376.8,      108,    35719
           100,          255,      968,   2374.3,      108,    35719
           100,          679,      967,   2371.7,      108,    35719
           100,          235,      965,   2369.3,      108,    35719
           100,          254,      964,   2366.8,      108,    35719
           100,          548,      963,   2364.3,      108,    35719
           100,          512,      962,   2361.7,      108,    35719
           100,          465,      961,   2359.2,      108,    35719
           100,         5983,      972,   2368.4,      108,    35719
           100,         2194,      975,   2366.5,      108,    35719
           100,          212,      973,   2364.1,      108,    35719
           100,          206,      971,   2361.8,      108,    35719
           100,          795,      971,   2359.2,      108,    35719
           100,          450,      970,   2356.7,      108,    35719
           100,          461,      969,   2354.3,      108,    35719
           100,          684,      968,   2351.7,      108,    35719
           100,          224,      966,   2349.4,      108,    35719
           100,          496,      965,   2346.9,      108,    35719
           100,          319,      964,   2344.6,      108,    35719
           100,          218,      962,   2342.3,      108,    35719
           100,          854,      962,   2339.7,      108,    35719
           100,          348,      961,   2337.4,      108,    35719
           100,          502,      960,   2335.0,      108,    35719
           100,          396,      958,   2332.6,      108,    35719
           100,          491,      957,   2330.2,      108,    35719
           100,          192,      956,   2327.9,      108,    35719
           100,          557,      955,   2325.5,      108,    35719
           100,        54000,     1068,   3375.8,      108,    54000
           100,          575,     1067,   3372.3,      108,    54000
           100,          299,     1066,   3368.9,      108,    54000
           100,          553,     1065,   3365.4,      108,    54000
           100,          462,     1063,   3361.9,      108,    54000
           100,          564,     1062,   3358.4,      108,    54000
           100,          232,     1060,   3355.1,      108,    54000
           100,          505,     1059,   3351.7,      108,    54000
           100,          485,     1058,   3348.3,      108,    54000
           100,          755,     1057,   3344.8,      108,    54000
           100,          266,     1056,   3341.5,      108,    54000
           100,         1856,     1057,   3338.2,      108,    54000
           100,         1146,     1058,   3334.7,      108,    54000
           100,         1991,     1060,   3331.5,      108,    54000
           100,          974,     1059,   3328.1,      108,    54000
           100,         1407,     1060,   3324.6,      108,    54000
           100,          388,     1059,   3321.3,      108,    54000
           100,          319,     1057,   3318.1,      108,    54000
           100,          529,     1056,   3314.8,      108,    54000
           100,          216,     1054,   3311.6,      108,    54000
           100,          276,     1053,   3308.4,      108,    54000
           100,          723,     1052,   3305.0,      108,    54000
           100,          122,     1050,   3301.9,      108,    54000
           100,          737,     1050,   3298.6,      108,    54000
           100,          515,     1049,   3295.3,      108,    54000
           100,          228,     1047,   3292.2,      108,    54000
           100,          918,     1047,   3288.8,      108,    54000
           100,          720,     1046,   3285.6,      108,    54000
           100,          585,     1045,   3282.3,      108,    54000
           100,          802,     1045,   3279.0,      108,    54000
           100,          589,     1044,   3275.8,      108,    54000
           100,          370,     1042,   3272.6,      108,    54000
           100,         5391,     1051,   3275.1,      108,    54000
           100,          387,     1050,   3272.0,      108,    54000
           100,          336,     1048,   3268.9,      108,    54000
           100,          546,     1047,   3265.7,      108,    54000
           100,          777,     1047,   3262.5,      108,    54000
           100,          428,     1045,   3259.4,      108,    54000
           100,          733,     1045,   3256.2,      108,    54000
           100,          791,     1044,   3253.0,      108,    54000
           100,          358,     1043,   3249.9,      108,    54000
           100,          585,     1042,   3246.8,      108,    54000
           100,          598,     1041,   3243.7,      108,    54000
           100,          312,     1040,   3240.7,      108,    54000
           100,          614,     1039,   3237.6,      108,    54000
           100,         1130,     1039,   3234.4,      108,    54000
           100,          580,     1038,   3231.3,      108,    54000
           100,          298,     1037,   3228.3,      108,    54000
           100,          570,     1036,   3225.3,      108,    54000
           100,          465,     1035,   3222.3,      108,    54000
           100,          818,     1034,   3219.2,      108,    54000
           100,          606,     1034,   3216.1,      108,    54000
           100,          188,     1032,   3213.2,      108,    54000
           100,          245,     1030,   3210.3,      108,    54000
           100,          743,     1030,   3207.3,      108,    54000
           100,          389,     1029,   3204.3,      108,    54000
           100,          323,     1027,   3201.4,      108,    54000
           100,          396,     1026,   3198.5,      108,    54000
           100,          445,     1025,   3195.5,      108,    54000
           100,          758,     1024,   3192.5,      108,    54000
           100,          335,     1023,   3189.7,      108,    54000
           100,          745,     1023,   3186.7,      108,    54000
           100,          334,     1021,   3183.8,      108,    54000
           100,          538,     1020,   3180.9,      108,    54000
           100,          121,     1019,   3178.1,      108,    54000
           100,          326,     1017,   3175.3,      108,    54000
           100,          567,     1017,   3172.4,      108,    54000
           100,          420,     1015,   3169.5,      108,    54000
           100,         5507,     1024,   3172.5,      108,    54000
           100,          843,     1024,   3169.5,      108,    54000
           100,          249,     1022,   3166.7,      108,    54000
           100,          439,     1021,   3163.9,      108,    54000
           100,          285,     1020,   3161.1,      108,    54000
           100,          310,     1018,   3158.4,      108,    54000
           100,          327,     1017,   3155.6,      108,    54000
           100,          408,     1016,   3152.8,      108,    54000
           100,          366,     1015,   3150.0,      108,    54000
           100,          620,     1014,   3147.2,      108,    54000
           100,          447,     1013,   3144.4,      108,    54000
           100,          261,     1012,   3141.7,      108,    54000
           100,          612,     1011,   3138.8,      108,    54000
           100,          619,     1010,   3136.0,      108,    54000
           100,          414,     1009,   3133.3,      108,    54000
           100,          419,     1008,   3130.5,      108,    54000
           100,          313,     1007,   3127.8,      108,    54000
           100,          272,     1005,   3125.2,      108,    54000
           100,         4688,     1012,   3126.2,      108,    54000
           100,          633,     1011,   3123.5,      108,    54000
           100,          277,     1010,   3120.8,      108,    54000
           100,          336,     1009,   3118.1,      108,    54000
           100,          570,     1008,   3115.4,      108,    54000
           100,          389,     1007,   3112.7,      108,    54000
           100,          369,     1006,   3110.1,      108,    54000
           100,          525,     1005,   3107.4,      108,    54000
           100,          111,     1003,   3104.8,      108,    54000
           100,          848,     1003,   3102.1,      108,    54000
           100,          262,     1002,   3099.5,      108,    54000
           100,          295,     1001,   3096.9,      108,    54000
           100,          475,     1000,   3094.2,      108,    54000
           100,          400,      999,   3091.6,      108,    54000
           100,          433,      998,   3089.0,      108,    54000
           100,          672,      997,   3086.3,      108,    54000
           100,          541,      996,   3083.6,      108,    54000
           100,          361,      995,   3081.0,      108,    54000
           100,          674,      994,   3078.4,      108,    54000
           100,         3862,     1000,   3078.0,      108,    54000
           100,          259,      998,   3075.5,      108,    54000
           100,          634,      998,   3072.8,      108,    54000
           100,         1671,      999,   3070.3,      108,    54000
           100,          376,      998,   3067.7,      108,    54000
           100,          541,      997,   3065.2,      108,    54000
           100,          645,      996,   3062.5,      108,    54000
           100,          168,      995,   3060.1,      108,    54000
           100,          678,      994,   3057.5,      108,    54000
           100,          278,      993,   3055.0,      108,    54000
           100,          801,      993,   3052.4,      108,    54000
           100,          573,      992,   3049.8,      108,    54000
           100,          633,      991,   3047.3,      108,    54000
           100,          328,      990,   3044.8,      108,    54000
           100,          319,      989,   3042.3,      108,    54000
           100,          724,      989,   3039.7,      108,    54000
           100,          208,      987,   3037.3,      108,    54000
           100,          655,      987,   3034.8,      108,    54000
           100,          513,      986,   3032.3,      108,    54000
           100,          706,      986,   3029.7,      108,    54000
           100,          558,      985,   3027.2,      108,    54000
           100,          365,      984,   3024.8,      108,    54000
           100,          367,      983,   3022.3,      108,    54000
           100,          333,      982,   3019.9,      108,    54000
           100,          648,      981,   3017.4,      108,    54000
           100,          385,      980,   3015.0,      108,    54000
           100,          244,      979,   3012.6,      108,    54000
           100,          397,      978,   3010.2,      108,    54000
           100,          456,      977,   3007.8,      108,    54000
           100,          424,      976,   3005.4,      108,    54000
           100,          301,      975,   3003.0,      108,    54000
           100,          343,      974,   3000.6,      108,    54000
           100,          342,      973,   2998.3,      108,    54000
           100,          849,      973,   2995.8,      108,    54000
           100,          735,      972,   2993.3,      108,    54000
