RTI Connext DDS Research License issued to City University of London (CULONDON02-UP) ... For non-production use only.
Expires on 01-nov-2022 See www.rti.com for more information.

Intervals One-way Latency for 100 Bytes:
Length (Bytes), Latency (us), Ave (us), Std (us), Min (us), Max (us)
           100,          614,      487,    229.4,      108,     1201
           100,          191,      481,    231.0,      108,     1201
           100,          650,      484,    229.8,      108,     1201
           100,          611,      487,    228.1,      108,     1201
           100,          276,      483,    227.8,      108,     1201
           100,          540,      484,    225.6,      108,     1201
           100,          473,      484,    223.4,      108,     1201
           100,          239,      479,    223.8,      108,     1201
           100,          967,      488,    231.4,      108,     1201
           100,          402,      486,    229.5,      108,     1201
           100,          294,      483,    228.9,      108,     1201
           100,          374,      481,    227.3,      108,     1201
           100,          512,      482,    225.3,      108,     1201
           100,          230,      477,    225.8,      108,     1201
           100,          561,      479,    224.1,      108,     1201
           100,          455,      478,    222.2,      108,     1201
           100,          277,      475,    221.9,      108,     1201
           100,          634,      477,    221.0,      108,     1201
           100,          791,      482,    222.7,      108,     1201
           100,          225,      478,    223.3,      108,     1201
           100,          630,      481,    222.3,      108,     1201
           100,          424,      480,    220.7,      108,     1201
           100,          318,      477,    220.0,      108,     1201
           100,          384,      476,    218.6,      108,     1201
           100,          342,      474,    217.6,      108,     1201
           100,          111,      469,    220.3,      108,     1201
           100,          411,      468,    218.9,      108,     1201
           100,          400,      467,    217.5,      108,     1201
           100,          299,      465,    216.9,      108,     1201
           100,          507,      465,    215.5,      108,     1201
           100,          341,      464,    214.5,      108,     1201
           100,          185,      460,    215.4,      108,     1201
           100,          494,      461,    214.1,      108,     1201
           100,          840,      465,    216.9,      108,     1201
           100,          222,      462,    217.3,      108,     1201
           100,          405,      462,    216.0,      108,     1201
           100,          330,      460,    215.2,      108,     1201
           100,          174,      457,    216.1,      108,     1201
           100,          661,      459,    216.0,      108,     1201
           100,          680,      462,    216.0,      108,     1201
           100,          176,      458,    217.0,      108,     1201
           100,          364,      457,    215.9,      108,     1201
           100,          430,      457,    214.7,      108,     1201
           100,          270,      455,    214.4,      108,     1201
           100,          909,      460,    218.5,      108,     1201
           100,          566,      461,    217.6,      108,     1201
           100,          189,      458,    218.2,      108,     1201
           100,          702,      461,    218.5,      108,     1201
           100,          398,      460,    217.4,      108,     1201
           100,          315,      458,    216.8,      108,     1201
           100,          529,      459,    215.7,      108,     1201
           100,          621,      461,    215.2,      108,     1201
           100,          151,      458,    216.4,      108,     1201
           100,          356,      457,    215.5,      108,     1201
           100,          298,      455,    215.0,      108,     1201
           100,          260,      453,    214.8,      108,     1201
           100,          554,      454,    214.0,      108,     1201
           100,          550,      455,    213.2,      108,     1201
           100,          156,      452,    214.1,      108,     1201
           100,          636,      454,    213.9,      108,     1201
           100,          707,      456,    214.3,      108,     1201
           100,          180,      454,    214.9,      108,     1201
           100,          479,      454,    213.9,      108,     1201
           100,          383,      453,    213.0,      108,     1201
           100,          138,      450,    214.2,      108,     1201
           100,          556,      451,    213.4,      108,     1201
           100,          670,      453,    213.5,      108,     1201
           100,          147,      451,    214.5,      108,     1201
           100,          610,      452,    214.0,      108,     1201
           100,          468,      452,    213.1,      108,     1201
           100,          262,      451,    212.9,      108,     1201
           100,          513,      451,    212.1,      108,     1201
           100,          293,      450,    211.7,      108,     1201
           100,          189,      447,    212.1,      108,     1201
           100,          614,      449,    211.8,      108,     1201
           100,          299,      448,    211.3,      108,     1201
           100,          244,      446,    211.2,      108,     1201
           100,          531,      447,    210.5,      108,     1201
           100,          513,      447,    209.7,      108,     1201
           100,          443,      447,    208.9,      108,     1201
           100,          716,      449,    209.4,      108,     1201
           100,          529,      450,    208.7,      108,     1201
           100,          194,      448,    209.1,      108,     1201
           100,          522,      448,    208.4,      108,     1201
           100,          483,      449,    207.6,      108,     1201
           100,          243,      447,    207.6,      108,     1201
           100,          589,      448,    207.2,      108,     1201
           100,          476,      448,    206.4,      108,     1201
           100,          189,      447,    206.8,      108,     1201
           100,          483,      447,    206.1,      108,     1201
           100,          742,      449,    206.9,      108,     1201
           100,          193,      447,    207.3,      108,     1201
           100,          640,      449,    207.2,      108,     1201
           100,          568,      449,    206.7,      108,     1201
           100,          148,      447,    207.5,      108,     1201
           100,          447,      447,    206.8,      108,     1201
           100,          628,      448,    206.6,      108,     1201
           100,          177,      447,    207.1,      108,     1201
           100,          197,      445,    207.4,      108,     1201
           100,          673,      446,    207.6,      108,     1201
           100,          765,      449,    208.5,      108,     1201
           100,          358,      448,    207.9,      108,     1201
           100,          678,      450,    208.1,      108,     1201
           100,          287,      448,    207.8,      108,     1201
           100,          349,      448,    207.3,      108,     1201
           100,          458,      448,    206.6,      108,     1201
           100,          125,      446,    207.6,      108,     1201
           100,          435,      446,    206.9,      108,     1201
           100,          464,      446,    206.2,      108,     1201
           100,         1256,      451,    215.6,      108,     1256
           100,          547,      452,    215.0,      108,     1256
           100,          348,      451,    214.5,      108,     1256
           100,          167,      449,    215.0,      108,     1256
           100,          764,      451,    215.8,      108,     1256
           100,          432,      451,    215.1,      108,     1256
           100,          193,      449,    215.4,      108,     1256
           100,          472,      450,    214.7,      108,     1256
           100,          302,      449,    214.4,      108,     1256
           100,          470,      449,    213.7,      108,     1256
           100,          463,      449,    213.1,      108,     1256
           100,          662,      450,    213.1,      108,     1256
           100,          144,      448,    213.7,      108,     1256
           100,          600,      449,    213.4,      108,     1256
           100,          460,      449,    212.8,      108,     1256
           100,          409,      449,    212.2,      108,     1256
           100,          480,      449,    211.6,      108,     1256
           100,          516,      450,    211.0,      108,     1256
           100,          121,      448,    211.9,      108,     1256
           100,          344,      447,    211.4,      108,     1256
           100,          613,      448,    211.2,      108,     1256
           100,          296,      447,    210.9,      108,     1256
           100,          219,      446,    211.0,      108,     1256
           100,          680,      447,    211.1,      108,     1256
           100,          208,      446,    211.3,      108,     1256
           100,          585,      447,    210.9,      108,     1256
           100,          709,      448,    211.3,      108,     1256
           100,          288,      447,    211.0,      108,     1256
           100,          417,      447,    210.4,      108,     1256
           100,          560,      448,    210.0,      108,     1256
           100,          323,      447,    209.7,      108,     1256
           100,          595,      448,    209.4,      108,     1256
           100,          582,      449,    209.0,      108,     1256
           100,          185,      447,    209.4,      108,     1256
           100,          463,      447,    208.8,      108,     1256
           100,          418,      447,    208.3,      108,     1256
           100,          288,      446,    208.0,      108,     1256
           100,          635,      447,    207.9,      108,     1256
           100,          697,      449,    208.2,      108,     1256
           100,          225,      447,    208.2,      108,     1256
           100,          572,      448,    207.9,      108,     1256
           100,          830,      450,    209.2,      108,     1256
           100,          176,      449,    209.5,      108,     1256
           100,          754,      450,    210.1,      108,     1256
           100,          646,      451,    210.1,      108,     1256
           100,          368,      451,    209.6,      108,     1256
           100,          307,      450,    209.3,      108,     1256
           100,          513,      450,    208.9,      108,     1256
           100,          137,      449,    209.5,      108,     1256
           100,          688,      450,    209.6,      108,     1256
           100,          636,      451,    209.5,      108,     1256
           100,          275,      450,    209.4,      108,     1256
           100,          593,      451,    209.1,      108,     1256
           100,          547,      451,    208.7,      108,     1256
           100,          281,      450,    208.5,      108,     1256
           100,          752,      452,    209.1,      108,     1256
           100,          504,      452,    208.6,      108,     1256
           100,          358,      452,    208.2,      108,     1256
           100,          666,      453,    208.2,      108,     1256
           100,          439,      452,    207.8,      108,     1256
           100,          530,      453,    207.3,      108,     1256
           100,          471,      453,    206.9,      108,     1256
           100,         1252,      457,    213.4,      108,     1256
           100,          336,      456,    213.1,      108,     1256
           100,          659,      457,    213.0,      108,     1256
           100,          382,      457,    212.6,      108,     1256
           100,          472,      457,    212.1,      108,     1256
           100,          236,      456,    212.1,      108,     1256
           100,          350,      455,    211.8,      108,     1256
           100,          379,      455,    211.4,      108,     1256
           100,          551,      455,    211.0,      108,     1256
           100,          421,      455,    210.5,      108,     1256
           100,          286,      454,    210.4,      108,     1256
           100,          525,      455,    210.0,      108,     1256
           100,          412,      455,    209.5,      108,     1256
           100,          154,      453,    210.0,      108,     1256
           100,          551,      454,    209.6,      108,     1256
           100,          516,      454,    209.2,      108,     1256
           100,          137,      453,    209.8,      108,     1256
           100,          492,      453,    209.4,      108,     1256
           100,          520,      453,    209.0,      108,     1256
           100,          269,      452,    208.9,      108,     1256
           100,          607,      453,    208.7,      108,     1256
           100,          324,      452,    208.4,      108,     1256
           100,          384,      452,    208.0,      108,     1256
           100,          283,      451,    207.8,      108,     1256
           100,          551,      452,    207.5,      108,     1256
           100,          150,      451,    208.0,      108,     1256
           100,          664,      451,    208.0,      108,     1256
           100,          652,      452,    208.0,      108,     1256
           100,          268,      451,    207.9,      108,     1256
           100,          529,      452,    207.5,      108,     1256
           100,          245,      451,    207.5,      108,     1256
           100,          838,      453,    208.5,      108,     1256
           100,          572,      453,    208.3,      108,     1256
           100,          269,      452,    208.2,      108,     1256
           100,          249,      451,    208.1,      108,     1256
           100,          663,      452,    208.2,      108,     1256
           100,          427,      452,    207.8,      108,     1256
           100,          262,      451,    207.7,      108,     1256
           100,          536,      452,    207.3,      108,     1256
           100,          371,      451,    207.0,      108,     1256
           100,          425,      451,    206.6,      108,     1256
           100,          516,      452,    206.2,      108,     1256
           100,          666,      452,    206.3,      108,     1256
           100,          174,      451,    206.6,      108,     1256
           100,          719,      452,    206.9,      108,     1256
           100,          358,      452,    206.5,      108,     1256
           100,          174,      451,    206.9,      108,     1256
           100,          664,      452,    206.9,      108,     1256
           100,          323,      451,    206.6,      108,     1256
           100,          285,      451,    206.5,      108,     1256
           100,          791,      452,    207.2,      108,     1256
           100,          683,      453,    207.3,      108,     1256
           100,          159,      452,    207.6,      108,     1256
           100,          438,      452,    207.3,      108,     1256
           100,          340,      451,    207.0,      108,     1256
           100,          210,      450,    207.1,      108,     1256
           100,          537,      451,    206.8,      108,     1256
           100,          439,      451,    206.4,      108,     1256
           100,          185,      450,    206.7,      108,     1256
           100,          391,      449,    206.3,      108,     1256
           100,          274,      449,    206.2,      108,     1256
           100,          264,      448,    206.1,      108,     1256
           100,          513,      448,    205.8,      108,     1256
           100,          353,      448,    205.5,      108,     1256
           100,          222,      447,    205.6,      108,     1256
           100,          460,      447,    205.2,      108,     1256
           100,          422,      447,    204.9,      108,     1256
           100,          190,      446,    205.1,      108,     1256
           100,          519,      447,    204.8,      108,     1256
           100,          644,      447,    204.7,      108,     1256
           100,          273,      447,    204.6,      108,     1256
           100,          505,      447,    204.3,      108,     1256
           100,          661,      448,    204.3,      108,     1256
           100,          240,      447,    204.4,      108,     1256
           100,          649,      448,    204.3,      108,     1256
           100,          434,      448,    204.0,      108,     1256
           100,          231,      447,    204.0,      108,     1256
           100,          511,      447,    203.7,      108,     1256
           100,          728,      448,    204.0,      108,     1256
           100,          371,      448,    203.7,      108,     1256
           100,          336,      447,    203.5,      108,     1256
           100,          518,      448,    203.2,      108,     1256
           100,          318,      447,    203.0,      108,     1256
           100,          471,      447,    202.7,      108,     1256
           100,          356,      447,    202.4,      108,     1256
           100,          327,      446,    202.2,      108,     1256
           100,          495,      447,    201.9,      108,     1256
           100,          329,      446,    201.6,      108,     1256
           100,          229,      446,    201.7,      108,     1256
           100,          365,      445,    201.4,      108,     1256
           100,          518,      446,    201.1,      108,     1256
           100,          339,      445,    200.9,      108,     1256
           100,          328,      445,    200.7,      108,     1256
           100,          470,      445,    200.3,      108,     1256
           100,          269,      444,    200.3,      108,     1256
           100,          759,      445,    200.7,      108,     1256
           100,          599,      446,    200.6,      108,     1256
           100,          283,      445,    200.5,      108,     1256
           100,          589,      446,    200.3,      108,     1256
           100,          371,      446,    200.1,      108,     1256
           100,          228,      445,    200.1,      108,     1256
           100,          301,      444,    200.0,      108,     1256
           100,          626,      445,    199.9,      108,     1256
           100,          242,      444,    199.9,      108,     1256
           100,          553,      445,    199.7,      108,     1256
           100,          633,      445,    199.7,      108,     1256
           100,          272,      445,    199.6,      108,     1256
           100,          451,      445,    199.3,      108,     1256
           100,          544,      445,    199.1,      108,     1256
           100,          195,      444,    199.2,      108,     1256
           100,          414,      444,    198.9,      108,     1256
           100,          677,      445,    199.0,      108,     1256
           100,          213,      444,    199.1,      108,     1256
           100,          518,      444,    198.9,      108,     1256
           100,          461,      444,    198.6,      108,     1256
           100,          178,      444,    198.8,      108,     1256
           100,          395,      443,    198.5,      108,     1256
           100,          526,      444,    198.3,      108,     1256
           100,          207,      443,    198.4,      108,     1256
           100,          703,      444,    198.6,      108,     1256
           100,          446,      444,    198.3,      108,     1256
           100,          259,      443,    198.3,      108,     1256
           100,          436,      443,    198.0,      108,     1256
           100,          467,      443,    197.7,      108,     1256
           100,          110,      442,    198.2,      108,     1256
           100,          778,      443,    198.8,      108,     1256
           100,          556,      444,    198.6,      108,     1256
           100,          111,      443,    199.1,      108,     1256
           100,          296,      442,    199.0,      108,     1256
           100,          612,      443,    198.9,      108,     1256
           100,          243,      442,    198.9,      108,     1256
           100,          361,      442,    198.7,      108,     1256
           100,          319,      442,    198.5,      108,     1256
           100,          236,      441,    198.5,      108,     1256
           100,          679,      442,    198.6,      108,     1256
           100,          520,      442,    198.4,      108,     1256
           100,          315,      442,    198.2,      108,     1256
           100,          873,      443,    199.3,      108,     1256
           100,          704,      443,    199.5,      108,     1256
           100,          349,      443,    199.2,      108,     1256
           100,          315,      443,    199.1,      108,     1256
           100,          396,      443,    198.8,      108,     1256
           100,          266,      442,    198.8,      108,     1256
           100,          506,      442,    198.5,      108,     1256
           100,          373,      442,    198.3,      108,     1256
           100,          250,      442,    198.3,      108,     1256
           100,          582,      442,    198.1,      108,     1256
           100,          514,      442,    197.9,      108,     1256
           100,          414,      442,    197.6,      108,     1256
           100,          542,      442,    197.4,      108,     1256
           100,          543,      443,    197.2,      108,     1256
           100,          435,      443,    196.9,      108,     1256
           100,          651,      443,    197.0,      108,     1256
           100,          510,      443,    196.7,      108,     1256
           100,          105,      443,    197.3,      105,     1256
           100,          434,      443,    197.0,      105,     1256
           100,          524,      443,    196.8,      105,     1256
           100,          245,      442,    196.8,      105,     1256
           100,          448,      442,    196.5,      105,     1256
           100,          486,      442,    196.3,      105,     1256
           100,          150,      442,    196.6,      105,     1256
           100,          387,      441,    196.3,      105,     1256
           100,          335,      441,    196.1,      105,     1256
           100,          314,      441,    196.0,      105,     1256
           100,          578,      441,    195.9,      105,     1256
           100,          367,      441,    195.6,      105,     1256
           100,          149,      440,    196.0,      105,     1256
           100,          724,      441,    196.2,      105,     1256
           100,          393,      441,    196.0,      105,     1256
           100,          108,      440,    196.5,      105,     1256
           100,          598,      440,    196.4,      105,     1256
           100,          519,      441,    196.2,      105,     1256
           100,          285,      440,    196.1,      105,     1256
           100,          635,      441,    196.1,      105,     1256
           100,          616,      441,    196.0,      105,     1256
           100,          238,      441,    196.0,      105,     1256
           100,          597,      441,    195.9,      105,     1256
           100,          413,      441,    195.7,      105,     1256
           100,          180,      440,    195.9,      105,     1256
           100,          615,      441,    195.8,      105,     1256
           100,          498,      441,    195.6,      105,     1256
           100,          173,      440,    195.8,      105,     1256
           100,          398,      440,    195.6,      105,     1256
           100,          403,      440,    195.4,      105,     1256
           100,          284,      440,    195.3,      105,     1256
           100,          471,      440,    195.0,      105,     1256
           100,          436,      440,    194.8,      105,     1256
           100,          226,      439,    194.8,      105,     1256
           100,          590,      440,    194.7,      105,     1256
           100,          469,      440,    194.5,      105,     1256
           100,          149,      439,    194.8,      105,     1256
           100,          519,      439,    194.6,      105,     1256
           100,          553,      439,    194.4,      105,     1256
           100,          198,      439,    194.6,      105,     1256
           100,          567,      439,    194.4,      105,     1256
           100,          511,      439,    194.2,      105,     1256
           100,          205,      439,    194.3,      105,     1256
           100,          462,      439,    194.1,      105,     1256
           100,          596,      439,    194.0,      105,     1256
           100,          305,      439,    193.9,      105,     1256
           100,          300,      438,    193.8,      105,     1256
           100,          222,      438,    193.8,      105,     1256
           100,          259,      438,    193.8,      105,     1256
           100,          377,      437,    193.6,      105,     1256
           100,          259,      437,    193.6,      105,     1256
           100,          224,      436,    193.6,      105,     1256
           100,          682,      437,    193.8,      105,     1256
           100,          704,      438,    194.0,      105,     1256
           100,          254,      437,    193.9,      105,     1256
           100,          491,      437,    193.7,      105,     1256
           100,          661,      438,    193.8,      105,     1256
           100,          154,      437,    194.1,      105,     1256
           100,          703,      438,    194.3,      105,     1256
           100,          478,      438,    194.0,      105,     1256
           100,          324,      438,    193.9,      105,     1256
           100,          734,      438,    194.2,      105,     1256
           100,          436,      438,    194.0,      105,     1256
           100,          156,      438,    194.2,      105,     1256
           100,          665,      438,    194.3,      105,     1256
           100,          420,      438,    194.1,      105,     1256
           100,          379,      438,    193.9,      105,     1256
           100,          452,      438,    193.7,      105,     1256
           100,          715,      439,    193.9,      105,     1256
           100,          329,      438,    193.7,      105,     1256
           100,          597,      439,    193.7,      105,     1256
           100,          333,      439,    193.5,      105,     1256
           100,          213,      438,    193.6,      105,     1256
           100,          469,      438,    193.4,      105,     1256
           100,          768,      439,    193.8,      105,     1256
           100,          233,      438,    193.8,      105,     1256
           100,          619,      439,    193.8,      105,     1256
           100,          330,      439,    193.6,      105,     1256
           100,          189,      438,    193.8,      105,     1256
           100,          741,      439,    194.1,      105,     1256
           100,          323,      438,    193.9,      105,     1256
           100,          282,      438,    193.9,      105,     1256
           100,          543,      438,    193.7,      105,     1256
           100,          508,      438,    193.5,      105,     1256
           100,          239,      438,    193.5,      105,     1256
           100,          284,      438,    193.5,      105,     1256
           100,          304,      437,    193.4,      105,     1256
           100,          392,      437,    193.2,      105,     1256
           100,          371,      437,    193.0,      105,     1256
           100,          649,      438,    193.0,      105,     1256
           100,          241,      437,    193.0,      105,     1256
           100,          620,      438,    193.0,      105,     1256
           100,          359,      437,    192.8,      105,     1256
           100,          256,      437,    192.8,      105,     1256
           100,          600,      437,    192.7,      105,     1256
           100,          761,      438,    193.1,      105,     1256
           100,          241,      438,    193.1,      105,     1256
           100,          560,      438,    193.0,      105,     1256
           100,          577,      438,    192.9,      105,     1256
           100,          147,      438,    193.2,      105,     1256
           100,          180,      437,    193.3,      105,     1256
           100,          429,      437,    193.1,      105,     1256
           100,          216,      437,    193.2,      105,     1256
           100,          329,      436,    193.0,      105,     1256
           100,          304,      436,    192.9,      105,     1256
           100,          153,      435,    193.2,      105,     1256
           100,          395,      435,    193.0,      105,     1256
           100,          367,      435,    192.8,      105,     1256
           100,          310,      435,    192.7,      105,     1256
           100,          617,      435,    192.7,      105,     1256
           100,          488,      435,    192.5,      105,     1256
           100,          311,      435,    192.4,      105,     1256
           100,          396,      435,    192.2,      105,     1256
           100,          546,      435,    192.0,      105,     1256
           100,          118,      435,    192.4,      105,     1256
           100,          383,      435,    192.2,      105,     1256
           100,          302,      434,    192.1,      105,     1256
           100,          409,      434,    191.9,      105,     1256
           100,          505,      434,    191.7,      105,     1256
           100,          490,      435,    191.5,      105,     1256
           100,          259,      434,    191.5,      105,     1256
           100,          717,      435,    191.7,      105,     1256
           100,          460,      435,    191.5,      105,     1256
           100,          108,      434,    191.9,      105,     1256
           100,          397,      434,    191.7,      105,     1256
           100,          508,      434,    191.6,      105,     1256
           100,          311,      434,    191.4,      105,     1256
           100,          409,      434,    191.3,      105,     1256
           100,          602,      434,    191.2,      105,     1256
           100,          304,      434,    191.1,      105,     1256
           100,          410,      434,    190.9,      105,     1256
           100,          708,      434,    191.1,      105,     1256
           100,          155,      434,    191.3,      105,     1256
           100,          520,      434,    191.2,      105,     1256
           100,          327,      434,    191.1,      105,     1256
           100,          308,      434,    191.0,      105,     1256
           100,          612,      434,    190.9,      105,     1256
           100,          648,      434,    191.0,      105,     1256
           100,          256,      434,    190.9,      105,     1256
           100,          341,      434,    190.8,      105,     1256
           100,          587,      434,    190.7,      105,     1256
           100,          243,      434,    190.7,      105,     1256
           100,          700,      434,    190.9,      105,     1256
           100,          360,      434,    190.8,      105,     1256
           100,          151,      434,    191.0,      105,     1256
           100,          252,      433,    191.0,      105,     1256
           100,          277,      433,    190.9,      105,     1256
           100,          173,      432,    191.1,      105,     1256
           100,          590,      433,    191.0,      105,     1256
           100,          703,      433,    191.2,      105,     1256
           100,          184,      433,    191.3,      105,     1256
           100,          605,      433,    191.3,      105,     1256
           100,          636,      434,    191.3,      105,     1256
           100,          122,      433,    191.6,      105,     1256
           100,          698,      433,    191.8,      105,     1256
           100,          704,      434,    191.9,      105,     1256
           100,          211,      434,    192.0,      105,     1256
           100,          298,      433,    191.9,      105,     1256
           100,          524,      433,    191.8,      105,     1256
           100,          360,      433,    191.6,      105,     1256
           100,          536,      433,    191.5,      105,     1256
           100,          347,      433,    191.3,      105,     1256
           100,          273,      433,    191.3,      105,     1256
           100,          454,      433,    191.1,      105,     1256
           100,          423,      433,    190.9,      105,     1256
           100,          380,      433,    190.8,      105,     1256
           100,          659,      433,    190.8,      105,     1256
           100,          645,      434,    190.9,      105,     1256
           100,          111,      433,    191.2,      105,     1256
           100,          377,      433,    191.1,      105,     1256
           100,          451,      433,    190.9,      105,     1256
           100,          294,      433,    190.8,      105,     1256
           100,          399,      433,    190.6,      105,     1256
           100,          411,      433,    190.4,      105,     1256
           100,          390,      433,    190.3,      105,     1256
           100,          386,      433,    190.1,      105,     1256
           100,          549,      433,    190.0,      105,     1256
           100,          141,      432,    190.2,      105,     1256
           100,          716,      433,    190.5,      105,     1256
           100,          474,      433,    190.3,      105,     1256
           100,          136,      432,    190.5,      105,     1256
           100,          450,      432,    190.4,      105,     1256
           100,          709,      433,    190.6,      105,     1256
           100,          442,      433,    190.4,      105,     1256
           100,          617,      433,    190.4,      105,     1256
           100,          450,      433,    190.2,      105,     1256
           100,          327,      433,    190.1,      105,     1256
           100,          328,      433,    190.0,      105,     1256
           100,          339,      433,    189.8,      105,     1256
           100,          261,      432,    189.8,      105,     1256
           100,          316,      432,    189.7,      105,     1256
           100,          486,      432,    189.5,      105,     1256
           100,          164,      432,    189.7,      105,     1256
           100,          407,      432,    189.5,      105,     1256
           100,          495,      432,    189.4,      105,     1256
           100,          477,      432,    189.2,      105,     1256
           100,          706,      432,    189.4,      105,     1256
           100,          549,      433,    189.3,      105,     1256
           100,          222,      432,    189.4,      105,     1256
           100,          316,      432,    189.3,      105,     1256
           100,          704,      433,    189.4,      105,     1256
           100,          121,      432,    189.7,      105,     1256
           100,          370,      432,    189.6,      105,     1256
           100,          491,      432,    189.4,      105,     1256
           100,          180,      432,    189.5,      105,     1256
           100,          683,      432,    189.7,      105,     1256
           100,          705,      432,    189.8,      105,     1256
           100,          359,      432,    189.7,      105,     1256
           100,          340,      432,    189.6,      105,     1256
           100,          434,      432,    189.4,      105,     1256
           100,          328,      432,    189.3,      105,     1256
           100,          706,      432,    189.5,      105,     1256
           100,          746,      433,    189.8,      105,     1256
           100,          407,      433,    189.6,      105,     1256
           100,          707,      433,    189.8,      105,     1256
           100,          520,      434,    189.6,      105,     1256
           100,          111,      433,    190.0,      105,     1256
           100,          369,      433,    189.8,      105,     1256
           100,          601,      433,    189.8,      105,     1256
           100,          133,      433,    190.0,      105,     1256
           100,          552,      433,    189.9,      105,     1256
           100,          250,      433,    189.9,      105,     1256
           100,          182,      432,    190.0,      105,     1256
           100,          374,      432,    189.9,      105,     1256
           100,          401,      432,    189.7,      105,     1256
           100,          168,      432,    189.9,      105,     1256
           100,          376,      431,    189.7,      105,     1256
           100,          425,      431,    189.6,      105,     1256
           100,          460,      431,    189.4,      105,     1256
           100,          341,      431,    189.3,      105,     1256
           100,          388,      431,    189.1,      105,     1256
           100,          159,      431,    189.3,      105,     1256
           100,          509,      431,    189.2,      105,     1256
           100,          358,      431,    189.0,      105,     1256
           100,          288,      431,    189.0,      105,     1256
           100,          450,      431,    188.8,      105,     1256
           100,          450,      431,    188.7,      105,     1256
           100,          275,      430,    188.6,      105,     1256
           100,          398,      430,    188.5,      105,     1256
           100,          347,      430,    188.3,      105,     1256
           100,          410,      430,    188.2,      105,     1256
           100,          639,      431,    188.2,      105,     1256
           100,          735,      431,    188.5,      105,     1256
           100,          254,      431,    188.5,      105,     1256
           100,          567,      431,    188.4,      105,     1256
           100,          464,      431,    188.2,      105,     1256
           100,          250,      431,    188.2,      105,     1256
           100,          433,      431,    188.1,      105,     1256
           100,          784,      431,    188.5,      105,     1256
           100,          220,      431,    188.5,      105,     1256
           100,          322,      431,    188.4,      105,     1256
           100,          549,      431,    188.3,      105,     1256
           100,          172,      431,    188.4,      105,     1256
           100,          437,      431,    188.3,      105,     1256
           100,          518,      431,    188.2,      105,     1256
           100,          117,      430,    188.4,      105,     1256
           100,          328,      430,    188.3,      105,     1256
           100,          447,      430,    188.2,      105,     1256
           100,          202,      430,    188.2,      105,     1256
           100,          620,      430,    188.2,      105,     1256
           100,          477,      430,    188.1,      105,     1256
           100,          116,      430,    188.4,      105,     1256
           100,          485,      430,    188.2,      105,     1256
           100,          502,      430,    188.1,      105,     1256
           100,          426,      430,    188.0,      105,     1256
           100,          467,      430,    187.8,      105,     1256
           100,          533,      430,    187.7,      105,     1256
           100,          229,      430,    187.7,      105,     1256
           100,          744,      430,    188.0,      105,     1256
           100,          463,      430,    187.9,      105,     1256
           100,          460,      430,    187.7,      105,     1256
           100,          446,      430,    187.6,      105,     1256
           100,          383,      430,    187.4,      105,     1256
           100,          354,      430,    187.3,      105,     1256
           100,         1389,      432,    190.9,      105,     1389
           100,          641,      432,    191.0,      105,     1389
           100,          111,      431,    191.2,      105,     1389
           100,          260,      431,    191.2,      105,     1389
           100,          451,      431,    191.1,      105,     1389
           100,          421,      431,    190.9,      105,     1389
           100,          579,      431,    190.9,      105,     1389
           100,          438,      431,    190.7,      105,     1389
           100,          124,      431,    190.9,      105,     1389
           100,          355,      431,    190.8,      105,     1389
